### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9138]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9138 (seed = 40553) ...
  1/200   risk = 0.11  time = 0   
  5/200   risk = 0.084  time = 5936   
 10/200   risk = 0.062  time = 13395   
 15/200   risk = 0.048  time = 20232   
 20/200   risk = 0.039  time = 26970   
 25/200   risk = 0.034  time = 33577   
 30/200   risk = 0.03  time = 40212   
 35/200   risk = 0.028  time = 46833   
 40/200   risk = 0.026  time = 53562   
 45/200   risk = 0.025  time = 60366   
 50/200   risk = 0.024  time = 66965   
 55/200   risk = 0.024  time = 73635   
 60/200   risk = 0.023  time = 80227   
 65/200   risk = 0.023  time = 86794   
 70/200   risk = 0.023  time = 93284   
 75/200   risk = 0.023  time = 99944   
 80/200   risk = 0.023  time = 106530   
 85/200   risk = 0.023  time = 113049   
 90/200   risk = 0.022  time = 119972   
 95/200   risk = 0.022  time = 126989   
100/200   risk = 0.022  time = 134097   
105/200   risk = 0.022  time = 140813   
110/200   risk = 0.022  time = 146761   
115/200   risk = 0.022  time = 153661   
120/200   risk = 0.022  time = 160783   
125/200   risk = 0.022  time = 167898   
130/200   risk = 0.022  time = 174954   
135/200   risk = 0.022  time = 181825   
140/200   risk = 0.022  time = 188908   
145/200   risk = 0.022  time = 195972   
150/200   risk = 0.022  time = 203407   
155/200   risk = 0.022  time = 210417   
160/200   risk = 0.022  time = 217708   
165/200   risk = 0.021  time = 225098   
170/200   risk = 0.021  time = 232101   
175/200   risk = 0.021  time = 239526   
180/200   risk = 0.021  time = 247101   
185/200   risk = 0.021  time = 254348   
190/200   risk = 0.021  time = 261719   
195/200   risk = 0.021  time = 269189   
200/200   risk = 0.021  time = 276727   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=9138]
### [bt]: Calculation finished!
