### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6457]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6457 (seed = 37872) ...
  1/200   risk = 0.15  time = 0   
  5/200   risk = 0.12  time = 164   
 10/200   risk = 0.084  time = 317   
 15/200   risk = 0.064  time = 425   
 20/200   risk = 0.052  time = 520   
 25/200   risk = 0.044  time = 609   
 30/200   risk = 0.038  time = 703   
 35/200   risk = 0.035  time = 792   
 40/200   risk = 0.033  time = 882   
 45/200   risk = 0.031  time = 969   
 50/200   risk = 0.03  time = 1072   
 55/200   risk = 0.029  time = 1178   
 60/200   risk = 0.028  time = 1284   
 65/200   risk = 0.027  time = 1393   
 70/200   risk = 0.027  time = 1519   
 75/200   risk = 0.027  time = 1612   
 80/200   risk = 0.026  time = 1704   
 85/200   risk = 0.026  time = 1799   
 90/200   risk = 0.026  time = 1896   
 95/200   risk = 0.025  time = 1992   
100/200   risk = 0.025  time = 2090   
105/200   risk = 0.025  time = 2189   
110/200   risk = 0.025  time = 2289   
115/200   risk = 0.024  time = 2389   
120/200   risk = 0.024  time = 2501   
125/200   risk = 0.024  time = 2618   
130/200   risk = 0.024  time = 2734   
135/200   risk = 0.024  time = 2850   
140/200   risk = 0.023  time = 2957   
145/200   risk = 0.023  time = 3061   
150/200   risk = 0.023  time = 3164   
155/200   risk = 0.023  time = 3270   
160/200   risk = 0.023  time = 3375   
165/200   risk = 0.023  time = 3487   
170/200   risk = 0.023  time = 3595   
175/200   risk = 0.023  time = 3702   
180/200   risk = 0.023  time = 3811   
185/200   risk = 0.023  time = 3927   
190/200   risk = 0.022  time = 4055   
195/200   risk = 0.022  time = 4181   
200/200   risk = 0.022  time = 4308   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=6457]
### [bt]: Calculation finished!
