### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9250]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9250 (seed = 40665) ...
  1/200   risk = 0.12  time = 0   
  5/200   risk = 0.092  time = 341   
 10/200   risk = 0.065  time = 591   
 15/200   risk = 0.049  time = 798   
 20/200   risk = 0.039  time = 1012   
 25/200   risk = 0.032  time = 1223   
 30/200   risk = 0.028  time = 1436   
 35/200   risk = 0.026  time = 1650   
 40/200   risk = 0.024  time = 1867   
 45/200   risk = 0.023  time = 2082   
 50/200   risk = 0.022  time = 2310   
 55/200   risk = 0.022  time = 2534   
 60/200   risk = 0.022  time = 2777   
 65/200   risk = 0.021  time = 3006   
 70/200   risk = 0.021  time = 3233   
 75/200   risk = 0.021  time = 3546   
 80/200   risk = 0.021  time = 3841   
 85/200   risk = 0.021  time = 4067   
 90/200   risk = 0.021  time = 4283   
 95/200   risk = 0.021  time = 4501   
100/200   risk = 0.02  time = 4737   
105/200   risk = 0.02  time = 5004   
110/200   risk = 0.02  time = 5259   
115/200   risk = 0.02  time = 5514   
120/200   risk = 0.02  time = 5741   
125/200   risk = 0.02  time = 5966   
130/200   risk = 0.02  time = 6194   
135/200   risk = 0.02  time = 6424   
140/200   risk = 0.02  time = 6657   
145/200   risk = 0.02  time = 6911   
150/200   risk = 0.02  time = 7147   
155/200   risk = 0.02  time = 7380   
160/200   risk = 0.02  time = 7640   
165/200   risk = 0.02  time = 7908   
170/200   risk = 0.02  time = 8204   
175/200   risk = 0.02  time = 8513   
180/200   risk = 0.02  time = 8766   
185/200   risk = 0.02  time = 9012   
190/200   risk = 0.02  time = 9259   
195/200   risk = 0.02  time = 9509   
200/200   risk = 0.02  time = 9759   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=9250]
### [bt]: Calculation finished!
