### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5562]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5562 (seed = 36977) ...
  1/200   risk = 0.077  time = 0   
  5/200   risk = 0.061  time = 3031   
 10/200   risk = 0.047  time = 5759   
 15/200   risk = 0.038  time = 8232   
 20/200   risk = 0.033  time = 10715   
 25/200   risk = 0.029  time = 13361   
 30/200   risk = 0.027  time = 15897   
 35/200   risk = 0.025  time = 18732   
 40/200   risk = 0.024  time = 21336   
 45/200   risk = 0.023  time = 24433   
 50/200   risk = 0.022  time = 27651   
 55/200   risk = 0.022  time = 30654   
 60/200   risk = 0.022  time = 33554   
 65/200   risk = 0.021  time = 36120   
 70/200   risk = 0.021  time = 38847   
 75/200   risk = 0.021  time = 41460   
 80/200   risk = 0.021  time = 44300   
 85/200   risk = 0.021  time = 46943   
 90/200   risk = 0.021  time = 49785   
 95/200   risk = 0.021  time = 52578   
100/200   risk = 0.021  time = 55417   
105/200   risk = 0.021  time = 58177   
110/200   risk = 0.021  time = 69137   
115/200   risk = 0.021  time = 71788   
120/200   risk = 0.02  time = 74644   
125/200   risk = 0.02  time = 77388   
130/200   risk = 0.02  time = 80246   
135/200   risk = 0.02  time = 82767   
140/200   risk = 0.02  time = 85784   
145/200   risk = 0.02  time = 88825   
150/200   risk = 0.02  time = 96744   
155/200   risk = 0.02  time = 99444   
160/200   risk = 0.02  time = 101965   
165/200   risk = 0.02  time = 104613   
170/200   risk = 0.02  time = 107362   
175/200   risk = 0.02  time = 110100   
180/200   risk = 0.02  time = 113388   
185/200   risk = 0.02  time = 124088   
190/200   risk = 0.02  time = 127000   
195/200   risk = 0.02  time = 129980   
200/200   risk = 0.02  time = 132674   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=5562]
### [bt]: Calculation finished!
