### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=174]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 174 (seed = 31589) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.21  time = 230   
 10/200   risk = 0.16  time = 383   
 15/200   risk = 0.12  time = 511   
 20/200   risk = 0.1  time = 627   
 25/200   risk = 0.085  time = 748   
 30/200   risk = 0.073  time = 872   
 35/200   risk = 0.065  time = 996   
 40/200   risk = 0.059  time = 1120   
 45/200   risk = 0.055  time = 1246   
 50/200   risk = 0.052  time = 1369   
 55/200   risk = 0.049  time = 1493   
 60/200   risk = 0.047  time = 1622   
 65/200   risk = 0.046  time = 1755   
 70/200   risk = 0.045  time = 1881   
 75/200   risk = 0.044  time = 2007   
 80/200   risk = 0.043  time = 2136   
 85/200   risk = 0.042  time = 2267   
 90/200   risk = 0.041  time = 2392   
 95/200   risk = 0.041  time = 2541   
100/200   risk = 0.04  time = 2670   
105/200   risk = 0.04  time = 2797   
110/200   risk = 0.04  time = 2929   
115/200   risk = 0.039  time = 3060   
120/200   risk = 0.039  time = 3193   
125/200   risk = 0.039  time = 3328   
130/200   risk = 0.038  time = 3472   
135/200   risk = 0.038  time = 3613   
140/200   risk = 0.038  time = 3750   
145/200   risk = 0.038  time = 3891   
150/200   risk = 0.037  time = 4031   
155/200   risk = 0.037  time = 4168   
160/200   risk = 0.037  time = 4308   
165/200   risk = 0.037  time = 4450   
170/200   risk = 0.037  time = 4593   
175/200   risk = 0.037  time = 4740   
180/200   risk = 0.037  time = 4879   
185/200   risk = 0.036  time = 5026   
190/200   risk = 0.036  time = 5167   
195/200   risk = 0.036  time = 5313   
200/200   risk = 0.036  time = 5466   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.036


### [bt]: Job terminated successfully [batchtools job.id=174]
### [bt]: Calculation finished!
