### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12473]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12473 (seed = 43888) ...
  1/200   risk = 0.25  time = 0   
  5/200   risk = 0.17  time = 115   
 10/200   risk = 0.12  time = 184   
 15/200   risk = 0.08  time = 247   
 20/200   risk = 0.058  time = 312   
 25/200   risk = 0.044  time = 378   
 30/200   risk = 0.036  time = 488   
 35/200   risk = 0.031  time = 567   
 40/200   risk = 0.028  time = 634   
 45/200   risk = 0.026  time = 702   
 50/200   risk = 0.025  time = 770   
 55/200   risk = 0.024  time = 846   
 60/200   risk = 0.024  time = 921   
 65/200   risk = 0.023  time = 995   
 70/200   risk = 0.023  time = 1069   
 75/200   risk = 0.023  time = 1141   
 80/200   risk = 0.023  time = 1216   
 85/200   risk = 0.023  time = 1294   
 90/200   risk = 0.023  time = 1373   
 95/200   risk = 0.022  time = 1452   
100/200   risk = 0.022  time = 1530   
105/200   risk = 0.022  time = 1609   
110/200   risk = 0.022  time = 1688   
115/200   risk = 0.022  time = 1768   
120/200   risk = 0.022  time = 1851   
125/200   risk = 0.022  time = 1933   
130/200   risk = 0.022  time = 2018   
135/200   risk = 0.022  time = 2104   
140/200   risk = 0.022  time = 2189   
145/200   risk = 0.022  time = 2274   
150/200   risk = 0.022  time = 2361   
155/200   risk = 0.022  time = 2449   
160/200   risk = 0.022  time = 2538   
165/200   risk = 0.022  time = 2629   
170/200   risk = 0.022  time = 2719   
175/200   risk = 0.022  time = 2811   
180/200   risk = 0.022  time = 2904   
185/200   risk = 0.022  time = 2999   
190/200   risk = 0.022  time = 3094   
195/200   risk = 0.022  time = 3190   
200/200   risk = 0.022  time = 3287   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=12473]
### [bt]: Calculation finished!
