### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=3446]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 3446 (seed = 34861) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.24  time = 3622   
 10/200   risk = 0.2  time = 6761   
 15/200   risk = 0.18  time = 9445   
 20/200   risk = 0.15  time = 11271   
 25/200   risk = 0.14  time = 13469   
 30/200   risk = 0.13  time = 15620   
 35/200   risk = 0.12  time = 17443   
 40/200   risk = 0.11  time = 19459   
 45/200   risk = 0.11  time = 21278   
 50/200   risk = 0.1  time = 22976   
 55/200   risk = 0.099  time = 24570   
 60/200   risk = 0.096  time = 26161   
 65/200   risk = 0.094  time = 27745   
 70/200   risk = 0.092  time = 29541   
 75/200   risk = 0.09  time = 31430   
 80/200   risk = 0.089  time = 33869   
 85/200   risk = 0.088  time = 36789   
 90/200   risk = 0.087  time = 39563   
 95/200   risk = 0.087  time = 42298   
100/200   risk = 0.086  time = 44845   
105/200   risk = 0.086  time = 46614   
110/200   risk = 0.085  time = 48273   
115/200   risk = 0.085  time = 49941   
120/200   risk = 0.084  time = 51616   
125/200   risk = 0.084  time = 53298   
130/200   risk = 0.084  time = 54980   
135/200   risk = 0.084  time = 56668   
140/200   risk = 0.084  time = 58316   
145/200   risk = 0.083  time = 60017   
150/200   risk = 0.083  time = 61687   
155/200   risk = 0.083  time = 63369   
160/200   risk = 0.083  time = 65037   
165/200   risk = 0.083  time = 67653   
170/200   risk = 0.083  time = 69475   
175/200   risk = 0.083  time = 71267   
180/200   risk = 0.082  time = 73238   
185/200   risk = 0.082  time = 75020   
190/200   risk = 0.082  time = 76871   
195/200   risk = 0.082  time = 78670   
200/200   risk = 0.082  time = 80321   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.082


### [bt]: Job terminated successfully [batchtools job.id=3446]
### [bt]: Calculation finished!
