### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12289]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12289 (seed = 43704) ...
  1/200   risk = 0.21  time = 0   
  5/200   risk = 0.15  time = 534   
 10/200   risk = 0.1  time = 934   
 15/200   risk = 0.07  time = 1302   
 20/200   risk = 0.052  time = 1677   
 25/200   risk = 0.04  time = 2017   
 30/200   risk = 0.033  time = 2358   
 35/200   risk = 0.028  time = 2698   
 40/200   risk = 0.026  time = 3040   
 45/200   risk = 0.024  time = 3383   
 50/200   risk = 0.023  time = 3726   
 55/200   risk = 0.022  time = 4069   
 60/200   risk = 0.022  time = 4414   
 65/200   risk = 0.021  time = 4790   
 70/200   risk = 0.021  time = 5131   
 75/200   risk = 0.021  time = 5467   
 80/200   risk = 0.021  time = 5807   
 85/200   risk = 0.021  time = 6146   
 90/200   risk = 0.021  time = 6488   
 95/200   risk = 0.021  time = 6828   
100/200   risk = 0.021  time = 7183   
105/200   risk = 0.021  time = 7529   
110/200   risk = 0.021  time = 7876   
115/200   risk = 0.021  time = 8245   
120/200   risk = 0.02  time = 8599   
125/200   risk = 0.02  time = 8949   
130/200   risk = 0.02  time = 9303   
135/200   risk = 0.02  time = 9699   
140/200   risk = 0.02  time = 10111   
145/200   risk = 0.02  time = 10469   
150/200   risk = 0.02  time = 10824   
155/200   risk = 0.02  time = 11179   
160/200   risk = 0.02  time = 11552   
165/200   risk = 0.02  time = 11912   
170/200   risk = 0.02  time = 12273   
175/200   risk = 0.02  time = 12632   
180/200   risk = 0.02  time = 13019   
185/200   risk = 0.02  time = 13388   
190/200   risk = 0.02  time = 13754   
195/200   risk = 0.02  time = 14107   
200/200   risk = 0.02  time = 14461   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=12289]
### [bt]: Calculation finished!
