### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8676]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8676 (seed = 40091) ...
  1/200   risk = 0.17  time = 0   
  5/200   risk = 0.12  time = 522   
 10/200   risk = 0.086  time = 1091   
 15/200   risk = 0.063  time = 1551   
 20/200   risk = 0.049  time = 2022   
 25/200   risk = 0.04  time = 2489   
 30/200   risk = 0.034  time = 2966   
 35/200   risk = 0.03  time = 3457   
 40/200   risk = 0.028  time = 3978   
 45/200   risk = 0.027  time = 4481   
 50/200   risk = 0.026  time = 4991   
 55/200   risk = 0.025  time = 5482   
 60/200   risk = 0.024  time = 5987   
 65/200   risk = 0.024  time = 6491   
 70/200   risk = 0.024  time = 7020   
 75/200   risk = 0.024  time = 7525   
 80/200   risk = 0.023  time = 8020   
 85/200   risk = 0.023  time = 8522   
 90/200   risk = 0.023  time = 9016   
 95/200   risk = 0.023  time = 9493   
100/200   risk = 0.023  time = 10010   
105/200   risk = 0.023  time = 10500   
110/200   risk = 0.023  time = 10991   
115/200   risk = 0.023  time = 11486   
120/200   risk = 0.023  time = 11997   
125/200   risk = 0.022  time = 12492   
130/200   risk = 0.022  time = 13023   
135/200   risk = 0.022  time = 13551   
140/200   risk = 0.022  time = 14087   
145/200   risk = 0.022  time = 14599   
150/200   risk = 0.022  time = 15135   
155/200   risk = 0.022  time = 15655   
160/200   risk = 0.022  time = 16178   
165/200   risk = 0.022  time = 16700   
170/200   risk = 0.022  time = 17240   
175/200   risk = 0.022  time = 17772   
180/200   risk = 0.022  time = 18300   
185/200   risk = 0.022  time = 18863   
190/200   risk = 0.022  time = 19381   
195/200   risk = 0.022  time = 19894   
200/200   risk = 0.022  time = 20439   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=8676]
### [bt]: Calculation finished!
