### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9737]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9737 (seed = 41152) ...
  1/200   risk = 0.1  time = 0   
  5/200   risk = 0.08  time = 514   
 10/200   risk = 0.059  time = 1058   
 15/200   risk = 0.046  time = 1601   
 20/200   risk = 0.037  time = 2145   
 25/200   risk = 0.032  time = 2687   
 30/200   risk = 0.028  time = 3242   
 35/200   risk = 0.026  time = 3825   
 40/200   risk = 0.024  time = 4451   
 45/200   risk = 0.023  time = 5007   
 50/200   risk = 0.023  time = 5525   
 55/200   risk = 0.022  time = 6053   
 60/200   risk = 0.022  time = 6582   
 65/200   risk = 0.022  time = 7105   
 70/200   risk = 0.022  time = 7664   
 75/200   risk = 0.021  time = 8191   
 80/200   risk = 0.021  time = 8711   
 85/200   risk = 0.021  time = 9220   
 90/200   risk = 0.021  time = 9730   
 95/200   risk = 0.021  time = 10242   
100/200   risk = 0.021  time = 10769   
105/200   risk = 0.021  time = 11303   
110/200   risk = 0.021  time = 11827   
115/200   risk = 0.021  time = 12355   
120/200   risk = 0.021  time = 12879   
125/200   risk = 0.021  time = 13408   
130/200   risk = 0.021  time = 13942   
135/200   risk = 0.021  time = 14491   
140/200   risk = 0.021  time = 15023   
145/200   risk = 0.021  time = 15560   
150/200   risk = 0.021  time = 16116   
155/200   risk = 0.021  time = 16662   
160/200   risk = 0.021  time = 17212   
165/200   risk = 0.021  time = 17779   
170/200   risk = 0.021  time = 18335   
175/200   risk = 0.021  time = 18887   
180/200   risk = 0.021  time = 19450   
185/200   risk = 0.021  time = 20008   
190/200   risk = 0.021  time = 20567   
195/200   risk = 0.021  time = 21169   
200/200   risk = 0.021  time = 21754   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=9737]
### [bt]: Calculation finished!
