### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=114]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 114 (seed = 31529) ...
  1/200   risk = 0.26  time = 0   
  5/200   risk = 0.2  time = 418   
 10/200   risk = 0.15  time = 898   
 15/200   risk = 0.12  time = 1377   
 20/200   risk = 0.093  time = 1833   
 25/200   risk = 0.077  time = 2280   
 30/200   risk = 0.066  time = 2729   
 35/200   risk = 0.058  time = 3171   
 40/200   risk = 0.052  time = 3618   
 45/200   risk = 0.048  time = 4065   
 50/200   risk = 0.046  time = 4550   
 55/200   risk = 0.043  time = 4983   
 60/200   risk = 0.042  time = 5437   
 65/200   risk = 0.04  time = 5890   
 70/200   risk = 0.039  time = 6366   
 75/200   risk = 0.038  time = 6800   
 80/200   risk = 0.038  time = 7244   
 85/200   risk = 0.037  time = 7731   
 90/200   risk = 0.036  time = 8283   
 95/200   risk = 0.036  time = 8811   
100/200   risk = 0.036  time = 9330   
105/200   risk = 0.035  time = 9847   
110/200   risk = 0.035  time = 10327   
115/200   risk = 0.035  time = 10814   
120/200   risk = 0.034  time = 11279   
125/200   risk = 0.034  time = 11728   
130/200   risk = 0.034  time = 12152   
135/200   risk = 0.034  time = 12606   
140/200   risk = 0.033  time = 13061   
145/200   risk = 0.033  time = 13520   
150/200   risk = 0.033  time = 13986   
155/200   risk = 0.033  time = 14468   
160/200   risk = 0.033  time = 14943   
165/200   risk = 0.033  time = 15413   
170/200   risk = 0.032  time = 15880   
175/200   risk = 0.032  time = 16345   
180/200   risk = 0.032  time = 16809   
185/200   risk = 0.032  time = 17278   
190/200   risk = 0.032  time = 17800   
195/200   risk = 0.032  time = 18254   
200/200   risk = 0.032  time = 18717   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.032


### [bt]: Job terminated successfully [batchtools job.id=114]
### [bt]: Calculation finished!
