### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7993]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7993 (seed = 39408) ...
  1/200   risk = 0.17  time = 0   
  5/200   risk = 0.12  time = 4230   
 10/200   risk = 0.087  time = 7364   
 15/200   risk = 0.064  time = 16916   
 20/200   risk = 0.049  time = 25325   
 25/200   risk = 0.04  time = 29668   
 30/200   risk = 0.033  time = 32451   
 35/200   risk = 0.029  time = 42330   
 40/200   risk = 0.027  time = 55221   
 45/200   risk = 0.025  time = 58454   
 50/200   risk = 0.024  time = 61362   
 55/200   risk = 0.023  time = 64606   
 60/200   risk = 0.022  time = 67837   
 65/200   risk = 0.022  time = 79376   
 70/200   risk = 0.022  time = 84452   
 75/200   risk = 0.021  time = 89485   
 80/200   risk = 0.021  time = 94260   
 85/200   risk = 0.021  time = 98973   
 90/200   risk = 0.021  time = 103493   
 95/200   risk = 0.021  time = 114972   
100/200   risk = 0.021  time = 120171   
105/200   risk = 0.021  time = 124885   
110/200   risk = 0.021  time = 129428   
115/200   risk = 0.021  time = 134043   
120/200   risk = 0.021  time = 138812   
125/200   risk = 0.021  time = 149933   
130/200   risk = 0.021  time = 154969   
135/200   risk = 0.021  time = 160050   
140/200   risk = 0.021  time = 164621   
145/200   risk = 0.021  time = 169550   
150/200   risk = 0.021  time = 180600   
155/200   risk = 0.021  time = 185624   
160/200   risk = 0.021  time = 190674   
165/200   risk = 0.021  time = 198485   
170/200   risk = 0.021  time = 204288   
175/200   risk = 0.021  time = 215724   
180/200   risk = 0.021  time = 221304   
185/200   risk = 0.021  time = 226559   
190/200   risk = 0.021  time = 231308   
195/200   risk = 0.021  time = 234932   
200/200   risk = 0.02  time = 237953   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=7993]
### [bt]: Calculation finished!
