### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12028]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12028 (seed = 43443) ...
  1/200   risk = 0.22  time = 0   
  5/200   risk = 0.15  time = 341   
 10/200   risk = 0.1  time = 652   
 15/200   risk = 0.073  time = 992   
 20/200   risk = 0.054  time = 1287   
 25/200   risk = 0.042  time = 1577   
 30/200   risk = 0.035  time = 1867   
 35/200   risk = 0.03  time = 2155   
 40/200   risk = 0.027  time = 2456   
 45/200   risk = 0.025  time = 2715   
 50/200   risk = 0.024  time = 2965   
 55/200   risk = 0.023  time = 3245   
 60/200   risk = 0.023  time = 3538   
 65/200   risk = 0.022  time = 3844   
 70/200   risk = 0.022  time = 4233   
 75/200   risk = 0.022  time = 4571   
 80/200   risk = 0.022  time = 4950   
 85/200   risk = 0.022  time = 5341   
 90/200   risk = 0.022  time = 5704   
 95/200   risk = 0.022  time = 6031   
100/200   risk = 0.022  time = 6350   
105/200   risk = 0.022  time = 6685   
110/200   risk = 0.022  time = 7007   
115/200   risk = 0.022  time = 7351   
120/200   risk = 0.022  time = 7683   
125/200   risk = 0.022  time = 8012   
130/200   risk = 0.022  time = 8345   
135/200   risk = 0.022  time = 8664   
140/200   risk = 0.021  time = 8999   
145/200   risk = 0.021  time = 9337   
150/200   risk = 0.021  time = 9669   
155/200   risk = 0.021  time = 10004   
160/200   risk = 0.021  time = 10335   
165/200   risk = 0.021  time = 10682   
170/200   risk = 0.021  time = 11014   
175/200   risk = 0.021  time = 11345   
180/200   risk = 0.021  time = 11678   
185/200   risk = 0.021  time = 12013   
190/200   risk = 0.021  time = 12362   
195/200   risk = 0.021  time = 12714   
200/200   risk = 0.021  time = 13056   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=12028]
### [bt]: Calculation finished!
