### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7206]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7206 (seed = 38621) ...
  1/200   risk = 0.2  time = 0   
  5/200   risk = 0.14  time = 276   
 10/200   risk = 0.098  time = 542   
 15/200   risk = 0.07  time = 791   
 20/200   risk = 0.052  time = 1039   
 25/200   risk = 0.041  time = 1287   
 30/200   risk = 0.034  time = 1543   
 35/200   risk = 0.029  time = 1795   
 40/200   risk = 0.026  time = 2066   
 45/200   risk = 0.024  time = 2327   
 50/200   risk = 0.023  time = 2603   
 55/200   risk = 0.022  time = 2922   
 60/200   risk = 0.021  time = 3192   
 65/200   risk = 0.021  time = 3467   
 70/200   risk = 0.02  time = 3732   
 75/200   risk = 0.02  time = 3996   
 80/200   risk = 0.02  time = 4265   
 85/200   risk = 0.02  time = 4531   
 90/200   risk = 0.02  time = 4799   
 95/200   risk = 0.019  time = 5087   
100/200   risk = 0.019  time = 5367   
105/200   risk = 0.019  time = 5648   
110/200   risk = 0.019  time = 5927   
115/200   risk = 0.019  time = 6221   
120/200   risk = 0.019  time = 6507   
125/200   risk = 0.019  time = 6791   
130/200   risk = 0.019  time = 7093   
135/200   risk = 0.019  time = 7368   
140/200   risk = 0.019  time = 7647   
145/200   risk = 0.019  time = 7931   
150/200   risk = 0.019  time = 8213   
155/200   risk = 0.019  time = 8493   
160/200   risk = 0.019  time = 8779   
165/200   risk = 0.019  time = 9067   
170/200   risk = 0.019  time = 9349   
175/200   risk = 0.019  time = 9641   
180/200   risk = 0.019  time = 9926   
185/200   risk = 0.019  time = 10244   
190/200   risk = 0.019  time = 10555   
195/200   risk = 0.019  time = 10863   
200/200   risk = 0.019  time = 11180   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.019


### [bt]: Job terminated successfully [batchtools job.id=7206]
### [bt]: Calculation finished!
