### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6961]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6961 (seed = 38376) ...
  1/200   risk = 0.18  time = 0   
  5/200   risk = 0.13  time = 188   
 10/200   risk = 0.093  time = 318   
 15/200   risk = 0.069  time = 398   
 20/200   risk = 0.054  time = 479   
 25/200   risk = 0.045  time = 557   
 30/200   risk = 0.039  time = 634   
 35/200   risk = 0.035  time = 713   
 40/200   risk = 0.032  time = 792   
 45/200   risk = 0.03  time = 877   
 50/200   risk = 0.029  time = 963   
 55/200   risk = 0.028  time = 1050   
 60/200   risk = 0.027  time = 1137   
 65/200   risk = 0.027  time = 1223   
 70/200   risk = 0.026  time = 1309   
 75/200   risk = 0.026  time = 1395   
 80/200   risk = 0.025  time = 1479   
 85/200   risk = 0.025  time = 1564   
 90/200   risk = 0.025  time = 1650   
 95/200   risk = 0.025  time = 1738   
100/200   risk = 0.024  time = 1825   
105/200   risk = 0.024  time = 1915   
110/200   risk = 0.024  time = 2007   
115/200   risk = 0.024  time = 2098   
120/200   risk = 0.024  time = 2188   
125/200   risk = 0.024  time = 2281   
130/200   risk = 0.023  time = 2377   
135/200   risk = 0.023  time = 2472   
140/200   risk = 0.023  time = 2566   
145/200   risk = 0.023  time = 2661   
150/200   risk = 0.023  time = 2757   
155/200   risk = 0.023  time = 2871   
160/200   risk = 0.023  time = 2970   
165/200   risk = 0.023  time = 3067   
170/200   risk = 0.023  time = 3167   
175/200   risk = 0.023  time = 3266   
180/200   risk = 0.023  time = 3365   
185/200   risk = 0.023  time = 3464   
190/200   risk = 0.022  time = 3565   
195/200   risk = 0.022  time = 3667   
200/200   risk = 0.022  time = 3771   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=6961]
### [bt]: Calculation finished!
