### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6888]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6888 (seed = 38303) ...
  1/200   risk = 0.18  time = 0   
  5/200   risk = 0.13  time = 123   
 10/200   risk = 0.093  time = 200   
 15/200   risk = 0.069  time = 272   
 20/200   risk = 0.054  time = 344   
 25/200   risk = 0.044  time = 413   
 30/200   risk = 0.038  time = 481   
 35/200   risk = 0.034  time = 554   
 40/200   risk = 0.032  time = 630   
 45/200   risk = 0.03  time = 702   
 50/200   risk = 0.028  time = 783   
 55/200   risk = 0.027  time = 861   
 60/200   risk = 0.027  time = 942   
 65/200   risk = 0.026  time = 1041   
 70/200   risk = 0.026  time = 1129   
 75/200   risk = 0.025  time = 1205   
 80/200   risk = 0.025  time = 1302   
 85/200   risk = 0.025  time = 1383   
 90/200   risk = 0.024  time = 1460   
 95/200   risk = 0.024  time = 1704   
100/200   risk = 0.024  time = 1789   
105/200   risk = 0.024  time = 1869   
110/200   risk = 0.024  time = 1955   
115/200   risk = 0.024  time = 2046   
120/200   risk = 0.023  time = 2128   
125/200   risk = 0.023  time = 2211   
130/200   risk = 0.023  time = 2301   
135/200   risk = 0.023  time = 2387   
140/200   risk = 0.023  time = 2475   
145/200   risk = 0.023  time = 2564   
150/200   risk = 0.023  time = 2653   
155/200   risk = 0.023  time = 2742   
160/200   risk = 0.023  time = 2831   
165/200   risk = 0.023  time = 2926   
170/200   risk = 0.023  time = 3016   
175/200   risk = 0.023  time = 3124   
180/200   risk = 0.023  time = 3225   
185/200   risk = 0.022  time = 3343   
190/200   risk = 0.022  time = 3481   
195/200   risk = 0.022  time = 3630   
200/200   risk = 0.022  time = 3786   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=6888]
### [bt]: Calculation finished!
