### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9520]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9520 (seed = 40935) ...
  1/200   risk = 0.12  time = 0   
  5/200   risk = 0.087  time = 3164   
 10/200   risk = 0.064  time = 6844   
 15/200   risk = 0.049  time = 10298   
 20/200   risk = 0.04  time = 13720   
 25/200   risk = 0.034  time = 17044   
 30/200   risk = 0.03  time = 21080   
 35/200   risk = 0.028  time = 24436   
 40/200   risk = 0.026  time = 27723   
 45/200   risk = 0.025  time = 31587   
 50/200   risk = 0.024  time = 35124   
 55/200   risk = 0.024  time = 38625   
 60/200   risk = 0.023  time = 42025   
 65/200   risk = 0.023  time = 45359   
 70/200   risk = 0.023  time = 48665   
 75/200   risk = 0.023  time = 52594   
 80/200   risk = 0.022  time = 55879   
 85/200   risk = 0.022  time = 59086   
 90/200   risk = 0.022  time = 62550   
 95/200   risk = 0.022  time = 67350   
100/200   risk = 0.022  time = 74009   
105/200   risk = 0.022  time = 79396   
110/200   risk = 0.022  time = 85186   
115/200   risk = 0.022  time = 89384   
120/200   risk = 0.022  time = 93612   
125/200   risk = 0.022  time = 97592   
130/200   risk = 0.021  time = 101688   
135/200   risk = 0.021  time = 105614   
140/200   risk = 0.021  time = 109267   
145/200   risk = 0.021  time = 113532   
150/200   risk = 0.021  time = 118571   
155/200   risk = 0.021  time = 125655   
160/200   risk = 0.021  time = 131874   
165/200   risk = 0.021  time = 137890   
170/200   risk = 0.021  time = 141852   
175/200   risk = 0.021  time = 145766   
180/200   risk = 0.021  time = 150571   
185/200   risk = 0.021  time = 154564   
190/200   risk = 0.021  time = 158633   
195/200   risk = 0.021  time = 162714   
200/200   risk = 0.021  time = 167313   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=9520]
### [bt]: Calculation finished!
