### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=1629]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 1629 (seed = 33044) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.23  time = 214   
 10/200   risk = 0.18  time = 476   
 15/200   risk = 0.15  time = 707   
 20/200   risk = 0.13  time = 941   
 25/200   risk = 0.11  time = 1131   
 30/200   risk = 0.1  time = 1315   
 35/200   risk = 0.09  time = 1503   
 40/200   risk = 0.083  time = 1716   
 45/200   risk = 0.077  time = 1912   
 50/200   risk = 0.072  time = 2124   
 55/200   risk = 0.069  time = 2323   
 60/200   risk = 0.066  time = 2523   
 65/200   risk = 0.064  time = 2727   
 70/200   risk = 0.062  time = 2932   
 75/200   risk = 0.061  time = 3137   
 80/200   risk = 0.059  time = 3342   
 85/200   risk = 0.058  time = 3556   
 90/200   risk = 0.057  time = 3764   
 95/200   risk = 0.057  time = 3972   
100/200   risk = 0.056  time = 4180   
105/200   risk = 0.055  time = 4389   
110/200   risk = 0.055  time = 4597   
115/200   risk = 0.055  time = 4807   
120/200   risk = 0.054  time = 5039   
125/200   risk = 0.054  time = 5256   
130/200   risk = 0.053  time = 5472   
135/200   risk = 0.053  time = 5683   
140/200   risk = 0.053  time = 5894   
145/200   risk = 0.053  time = 6110   
150/200   risk = 0.052  time = 6325   
155/200   risk = 0.052  time = 6540   
160/200   risk = 0.052  time = 6754   
165/200   risk = 0.052  time = 6969   
170/200   risk = 0.051  time = 7187   
175/200   risk = 0.051  time = 7405   
180/200   risk = 0.051  time = 7624   
185/200   risk = 0.051  time = 7845   
190/200   risk = 0.051  time = 8064   
195/200   risk = 0.05  time = 8302   
200/200   risk = 0.05  time = 8533   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.05


### [bt]: Job terminated successfully [batchtools job.id=1629]
### [bt]: Calculation finished!
