### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5772]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5772 (seed = 37187) ...
  1/200   risk = 0.25  time = 0   
  5/200   risk = 0.19  time = 258   
 10/200   risk = 0.13  time = 374   
 15/200   risk = 0.094  time = 472   
 20/200   risk = 0.07  time = 574   
 25/200   risk = 0.055  time = 677   
 30/200   risk = 0.045  time = 793   
 35/200   risk = 0.038  time = 893   
 40/200   risk = 0.034  time = 1001   
 45/200   risk = 0.031  time = 1195   
 50/200   risk = 0.029  time = 1321   
 55/200   risk = 0.027  time = 1428   
 60/200   risk = 0.026  time = 1531   
 65/200   risk = 0.025  time = 1642   
 70/200   risk = 0.025  time = 1761   
 75/200   risk = 0.024  time = 1874   
 80/200   risk = 0.024  time = 1986   
 85/200   risk = 0.024  time = 2096   
 90/200   risk = 0.024  time = 2212   
 95/200   risk = 0.023  time = 2324   
100/200   risk = 0.023  time = 2439   
105/200   risk = 0.023  time = 2551   
110/200   risk = 0.023  time = 2665   
115/200   risk = 0.023  time = 2796   
120/200   risk = 0.023  time = 2907   
125/200   risk = 0.023  time = 3031   
130/200   risk = 0.023  time = 3154   
135/200   risk = 0.023  time = 3271   
140/200   risk = 0.023  time = 3387   
145/200   risk = 0.023  time = 3505   
150/200   risk = 0.023  time = 3620   
155/200   risk = 0.023  time = 3736   
160/200   risk = 0.023  time = 4332   
165/200   risk = 0.023  time = 4469   
170/200   risk = 0.023  time = 4594   
175/200   risk = 0.023  time = 4714   
180/200   risk = 0.023  time = 4859   
185/200   risk = 0.023  time = 4985   
190/200   risk = 0.023  time = 5153   
195/200   risk = 0.023  time = 5353   
200/200   risk = 0.023  time = 5555   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.023


### [bt]: Job terminated successfully [batchtools job.id=5772]
### [bt]: Calculation finished!
