### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9580]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9580 (seed = 40995) ...
  1/200   risk = 0.12  time = 0   
  5/200   risk = 0.09  time = 2780   
 10/200   risk = 0.065  time = 6469   
 15/200   risk = 0.05  time = 8137   
 20/200   risk = 0.041  time = 20561   
 25/200   risk = 0.034  time = 21983   
 30/200   risk = 0.031  time = 23393   
 35/200   risk = 0.028  time = 24808   
 40/200   risk = 0.026  time = 26175   
 45/200   risk = 0.025  time = 27933   
 50/200   risk = 0.025  time = 29352   
 55/200   risk = 0.024  time = 30858   
 60/200   risk = 0.024  time = 32273   
 65/200   risk = 0.023  time = 33917   
 70/200   risk = 0.023  time = 35498   
 75/200   risk = 0.023  time = 37012   
 80/200   risk = 0.023  time = 38628   
 85/200   risk = 0.023  time = 40462   
 90/200   risk = 0.022  time = 41797   
 95/200   risk = 0.022  time = 43202   
100/200   risk = 0.022  time = 44579   
105/200   risk = 0.022  time = 46041   
110/200   risk = 0.022  time = 47759   
115/200   risk = 0.022  time = 49129   
120/200   risk = 0.022  time = 50487   
125/200   risk = 0.022  time = 52056   
130/200   risk = 0.022  time = 60371   
135/200   risk = 0.022  time = 62343   
140/200   risk = 0.022  time = 63897   
145/200   risk = 0.021  time = 65330   
150/200   risk = 0.021  time = 77939   
155/200   risk = 0.021  time = 79360   
160/200   risk = 0.021  time = 80752   
165/200   risk = 0.021  time = 82468   
170/200   risk = 0.021  time = 86581   
175/200   risk = 0.021  time = 96623   
180/200   risk = 0.021  time = 98058   
185/200   risk = 0.021  time = 99517   
190/200   risk = 0.021  time = 101036   
195/200   risk = 0.021  time = 102612   
200/200   risk = 0.021  time = 117150   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=9580]
### [bt]: Calculation finished!
