### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=1725]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 1725 (seed = 33140) ...
  1/200   risk = 0.29  time = 0   
  5/200   risk = 0.24  time = 613   
 10/200   risk = 0.19  time = 1344   
 15/200   risk = 0.16  time = 1984   
 20/200   risk = 0.14  time = 2639   
 25/200   risk = 0.12  time = 3285   
 30/200   risk = 0.11  time = 3927   
 35/200   risk = 0.096  time = 4546   
 40/200   risk = 0.088  time = 5163   
 45/200   risk = 0.083  time = 5774   
 50/200   risk = 0.078  time = 6420   
 55/200   risk = 0.074  time = 7045   
 60/200   risk = 0.072  time = 7701   
 65/200   risk = 0.069  time = 8361   
 70/200   risk = 0.067  time = 9017   
 75/200   risk = 0.065  time = 9649   
 80/200   risk = 0.064  time = 10266   
 85/200   risk = 0.063  time = 10648   
 90/200   risk = 0.062  time = 11016   
 95/200   risk = 0.061  time = 11392   
100/200   risk = 0.06  time = 11762   
105/200   risk = 0.059  time = 12130   
110/200   risk = 0.059  time = 12498   
115/200   risk = 0.058  time = 12867   
120/200   risk = 0.058  time = 13246   
125/200   risk = 0.057  time = 13617   
130/200   risk = 0.057  time = 14016   
135/200   risk = 0.056  time = 14458   
140/200   risk = 0.056  time = 14931   
145/200   risk = 0.055  time = 15321   
150/200   risk = 0.055  time = 15699   
155/200   risk = 0.055  time = 16082   
160/200   risk = 0.054  time = 16448   
165/200   risk = 0.054  time = 16825   
170/200   risk = 0.054  time = 17192   
175/200   risk = 0.053  time = 17566   
180/200   risk = 0.053  time = 17935   
185/200   risk = 0.053  time = 18375   
190/200   risk = 0.053  time = 18759   
195/200   risk = 0.053  time = 19155   
200/200   risk = 0.052  time = 19539   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.052


### [bt]: Job terminated successfully [batchtools job.id=1725]
### [bt]: Calculation finished!
