### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=673]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 673 (seed = 32088) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.21  time = 456   
 10/200   risk = 0.17  time = 922   
 15/200   risk = 0.13  time = 1267   
 20/200   risk = 0.11  time = 1615   
 25/200   risk = 0.094  time = 1944   
 30/200   risk = 0.083  time = 2282   
 35/200   risk = 0.075  time = 2620   
 40/200   risk = 0.069  time = 2980   
 45/200   risk = 0.064  time = 3336   
 50/200   risk = 0.061  time = 3691   
 55/200   risk = 0.058  time = 4037   
 60/200   risk = 0.056  time = 4383   
 65/200   risk = 0.055  time = 4726   
 70/200   risk = 0.054  time = 5074   
 75/200   risk = 0.052  time = 5456   
 80/200   risk = 0.052  time = 5850   
 85/200   risk = 0.051  time = 6234   
 90/200   risk = 0.05  time = 6635   
 95/200   risk = 0.05  time = 7035   
100/200   risk = 0.049  time = 7439   
105/200   risk = 0.049  time = 7858   
110/200   risk = 0.048  time = 8268   
115/200   risk = 0.048  time = 8682   
120/200   risk = 0.047  time = 9091   
125/200   risk = 0.047  time = 9506   
130/200   risk = 0.047  time = 9941   
135/200   risk = 0.046  time = 10360   
140/200   risk = 0.046  time = 10740   
145/200   risk = 0.046  time = 11115   
150/200   risk = 0.046  time = 11477   
155/200   risk = 0.045  time = 11844   
160/200   risk = 0.045  time = 12208   
165/200   risk = 0.045  time = 12594   
170/200   risk = 0.045  time = 13007   
175/200   risk = 0.045  time = 13429   
180/200   risk = 0.044  time = 13840   
185/200   risk = 0.044  time = 14247   
190/200   risk = 0.044  time = 14662   
195/200   risk = 0.044  time = 15069   
200/200   risk = 0.044  time = 15498   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.044


### [bt]: Job terminated successfully [batchtools job.id=673]
### [bt]: Calculation finished!
