### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10830]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10830 (seed = 42245) ...
  1/200   risk = 0.13  time = 0   
  5/200   risk = 0.093  time = 323   
 10/200   risk = 0.066  time = 641   
 15/200   risk = 0.049  time = 933   
 20/200   risk = 0.039  time = 1231   
 25/200   risk = 0.032  time = 1526   
 30/200   risk = 0.028  time = 1831   
 35/200   risk = 0.025  time = 2123   
 40/200   risk = 0.024  time = 2431   
 45/200   risk = 0.023  time = 2751   
 50/200   risk = 0.022  time = 3059   
 55/200   risk = 0.021  time = 3367   
 60/200   risk = 0.021  time = 3681   
 65/200   risk = 0.021  time = 4011   
 70/200   risk = 0.02  time = 4307   
 75/200   risk = 0.02  time = 4621   
 80/200   risk = 0.02  time = 4941   
 85/200   risk = 0.02  time = 5257   
 90/200   risk = 0.02  time = 5581   
 95/200   risk = 0.02  time = 5896   
100/200   risk = 0.02  time = 6231   
105/200   risk = 0.019  time = 6562   
110/200   risk = 0.019  time = 6884   
115/200   risk = 0.019  time = 7211   
120/200   risk = 0.019  time = 7582   
125/200   risk = 0.019  time = 7910   
130/200   risk = 0.019  time = 8249   
135/200   risk = 0.019  time = 8576   
140/200   risk = 0.019  time = 8905   
145/200   risk = 0.019  time = 9246   
150/200   risk = 0.019  time = 9601   
155/200   risk = 0.019  time = 9940   
160/200   risk = 0.019  time = 10299   
165/200   risk = 0.019  time = 10741   
170/200   risk = 0.019  time = 11084   
175/200   risk = 0.019  time = 11424   
180/200   risk = 0.019  time = 11766   
185/200   risk = 0.019  time = 12105   
190/200   risk = 0.019  time = 12459   
195/200   risk = 0.019  time = 12826   
200/200   risk = 0.019  time = 13207   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.019


### [bt]: Job terminated successfully [batchtools job.id=10830]
### [bt]: Calculation finished!
