### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=2067]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 2067 (seed = 33482) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.24  time = 198   
 10/200   risk = 0.22  time = 319   
 15/200   risk = 0.2  time = 441   
 20/200   risk = 0.19  time = 538   
 25/200   risk = 0.19  time = 632   
 30/200   risk = 0.19  time = 727   
 35/200   risk = 0.18  time = 827   
 40/200   risk = 0.18  time = 927   
 45/200   risk = 0.18  time = 1027   
 50/200   risk = 0.18  time = 1125   
 55/200   risk = 0.18  time = 1225   
 60/200   risk = 0.18  time = 1326   
 65/200   risk = 0.18  time = 1436   
 70/200   risk = 0.18  time = 1542   
 75/200   risk = 0.18  time = 1646   
 80/200   risk = 0.18  time = 1752   
 85/200   risk = 0.18  time = 1858   
 90/200   risk = 0.18  time = 1964   
 95/200   risk = 0.18  time = 2072   
100/200   risk = 0.18  time = 2182   
105/200   risk = 0.18  time = 2295   
110/200   risk = 0.18  time = 2407   
115/200   risk = 0.18  time = 2519   
120/200   risk = 0.18  time = 2634   
125/200   risk = 0.18  time = 2749   
130/200   risk = 0.18  time = 2869   
135/200   risk = 0.18  time = 2988   
140/200   risk = 0.18  time = 3108   
145/200   risk = 0.18  time = 3229   
150/200   risk = 0.18  time = 3365   
155/200   risk = 0.18  time = 3491   
160/200   risk = 0.18  time = 3619   
165/200   risk = 0.18  time = 3760   
170/200   risk = 0.18  time = 3894   
175/200   risk = 0.18  time = 4028   
180/200   risk = 0.18  time = 4162   
185/200   risk = 0.18  time = 4300   
190/200   risk = 0.18  time = 4442   
195/200   risk = 0.18  time = 4586   
200/200   risk = 0.18  time = 4733   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.18


### [bt]: Job terminated successfully [batchtools job.id=2067]
### [bt]: Calculation finished!
