### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8007]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8007 (seed = 39422) ...
  1/200   risk = 0.29  time = 0   
  5/200   risk = 0.2  time = 213   
 10/200   risk = 0.13  time = 439   
 15/200   risk = 0.091  time = 635   
 20/200   risk = 0.065  time = 831   
 25/200   risk = 0.049  time = 1041   
 30/200   risk = 0.039  time = 1267   
 35/200   risk = 0.033  time = 1472   
 40/200   risk = 0.029  time = 1677   
 45/200   risk = 0.026  time = 1953   
 50/200   risk = 0.025  time = 2276   
 55/200   risk = 0.024  time = 2603   
 60/200   risk = 0.023  time = 2906   
 65/200   risk = 0.023  time = 3155   
 70/200   risk = 0.022  time = 3396   
 75/200   risk = 0.022  time = 3716   
 80/200   risk = 0.022  time = 4046   
 85/200   risk = 0.022  time = 4299   
 90/200   risk = 0.022  time = 4509   
 95/200   risk = 0.022  time = 4713   
100/200   risk = 0.022  time = 4990   
105/200   risk = 0.021  time = 5213   
110/200   risk = 0.021  time = 5436   
115/200   risk = 0.021  time = 5659   
120/200   risk = 0.021  time = 5888   
125/200   risk = 0.021  time = 6118   
130/200   risk = 0.021  time = 6382   
135/200   risk = 0.021  time = 6671   
140/200   risk = 0.021  time = 7085   
145/200   risk = 0.021  time = 7316   
150/200   risk = 0.021  time = 7533   
155/200   risk = 0.021  time = 7751   
160/200   risk = 0.021  time = 7994   
165/200   risk = 0.021  time = 8224   
170/200   risk = 0.021  time = 8464   
175/200   risk = 0.021  time = 8702   
180/200   risk = 0.021  time = 8934   
185/200   risk = 0.021  time = 9167   
190/200   risk = 0.021  time = 9399   
195/200   risk = 0.021  time = 9630   
200/200   risk = 0.021  time = 9882   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=8007]
### [bt]: Calculation finished!
