### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10347]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10347 (seed = 41762) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.19  time = 3254   
 10/200   risk = 0.13  time = 7199   
 15/200   risk = 0.087  time = 11050   
 20/200   risk = 0.062  time = 15301   
 25/200   risk = 0.047  time = 19196   
 30/200   risk = 0.037  time = 23067   
 35/200   risk = 0.031  time = 27065   
 40/200   risk = 0.028  time = 31046   
 45/200   risk = 0.025  time = 34866   
 50/200   risk = 0.024  time = 38885   
 55/200   risk = 0.023  time = 42777   
 60/200   risk = 0.022  time = 46667   
 65/200   risk = 0.022  time = 50651   
 70/200   risk = 0.021  time = 54503   
 75/200   risk = 0.021  time = 58474   
 80/200   risk = 0.021  time = 62555   
 85/200   risk = 0.021  time = 66643   
 90/200   risk = 0.021  time = 70642   
 95/200   risk = 0.021  time = 74578   
100/200   risk = 0.021  time = 78509   
105/200   risk = 0.021  time = 82435   
110/200   risk = 0.021  time = 86360   
115/200   risk = 0.021  time = 90334   
120/200   risk = 0.021  time = 94288   
125/200   risk = 0.021  time = 98249   
130/200   risk = 0.021  time = 102243   
135/200   risk = 0.021  time = 106196   
140/200   risk = 0.021  time = 110048   
145/200   risk = 0.02  time = 114187   
150/200   risk = 0.02  time = 118199   
155/200   risk = 0.02  time = 122302   
160/200   risk = 0.02  time = 126262   
165/200   risk = 0.02  time = 130193   
170/200   risk = 0.02  time = 134124   
175/200   risk = 0.02  time = 138029   
180/200   risk = 0.02  time = 141814   
185/200   risk = 0.02  time = 145691   
190/200   risk = 0.02  time = 149701   
195/200   risk = 0.02  time = 153753   
200/200   risk = 0.02  time = 157547   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=10347]
### [bt]: Calculation finished!
