### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7824]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7824 (seed = 39239) ...
  1/200   risk = 0.17  time = 0   
  5/200   risk = 0.12  time = 1201   
 10/200   risk = 0.086  time = 2664   
 15/200   risk = 0.063  time = 4146   
 20/200   risk = 0.049  time = 5680   
 25/200   risk = 0.039  time = 7177   
 30/200   risk = 0.033  time = 8705   
 35/200   risk = 0.029  time = 10261   
 40/200   risk = 0.027  time = 12164   
 45/200   risk = 0.025  time = 14155   
 50/200   risk = 0.024  time = 15739   
 55/200   risk = 0.023  time = 17295   
 60/200   risk = 0.023  time = 18901   
 65/200   risk = 0.022  time = 20498   
 70/200   risk = 0.022  time = 22151   
 75/200   risk = 0.022  time = 23814   
 80/200   risk = 0.022  time = 25341   
 85/200   risk = 0.021  time = 26915   
 90/200   risk = 0.021  time = 28484   
 95/200   risk = 0.021  time = 30071   
100/200   risk = 0.021  time = 31637   
105/200   risk = 0.021  time = 33215   
110/200   risk = 0.021  time = 34804   
115/200   risk = 0.021  time = 36390   
120/200   risk = 0.021  time = 37923   
125/200   risk = 0.021  time = 39453   
130/200   risk = 0.021  time = 40985   
135/200   risk = 0.021  time = 42559   
140/200   risk = 0.021  time = 44121   
145/200   risk = 0.021  time = 45603   
150/200   risk = 0.021  time = 47104   
155/200   risk = 0.021  time = 48645   
160/200   risk = 0.021  time = 50203   
165/200   risk = 0.021  time = 51770   
170/200   risk = 0.021  time = 53360   
175/200   risk = 0.021  time = 54914   
180/200   risk = 0.021  time = 56480   
185/200   risk = 0.021  time = 58019   
190/200   risk = 0.021  time = 59548   
195/200   risk = 0.021  time = 61054   
200/200   risk = 0.021  time = 62564   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=7824]
### [bt]: Calculation finished!
