### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7706]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7706 (seed = 39121) ...
  1/200   risk = 0.18  time = 0   
  5/200   risk = 0.13  time = 557   
 10/200   risk = 0.095  time = 1130   
 15/200   risk = 0.07  time = 1707   
 20/200   risk = 0.054  time = 2273   
 25/200   risk = 0.043  time = 2838   
 30/200   risk = 0.036  time = 3438   
 35/200   risk = 0.032  time = 4025   
 40/200   risk = 0.028  time = 4610   
 45/200   risk = 0.026  time = 5210   
 50/200   risk = 0.025  time = 5782   
 55/200   risk = 0.024  time = 6357   
 60/200   risk = 0.023  time = 6945   
 65/200   risk = 0.023  time = 7517   
 70/200   risk = 0.022  time = 8077   
 75/200   risk = 0.022  time = 8641   
 80/200   risk = 0.022  time = 9185   
 85/200   risk = 0.022  time = 9738   
 90/200   risk = 0.022  time = 10336   
 95/200   risk = 0.022  time = 10906   
100/200   risk = 0.022  time = 11483   
105/200   risk = 0.021  time = 12070   
110/200   risk = 0.021  time = 12633   
115/200   risk = 0.021  time = 13197   
120/200   risk = 0.021  time = 13758   
125/200   risk = 0.021  time = 14369   
130/200   risk = 0.021  time = 14981   
135/200   risk = 0.021  time = 15569   
140/200   risk = 0.021  time = 16156   
145/200   risk = 0.021  time = 16745   
150/200   risk = 0.021  time = 17325   
155/200   risk = 0.021  time = 17948   
160/200   risk = 0.021  time = 18536   
165/200   risk = 0.021  time = 19154   
170/200   risk = 0.021  time = 19776   
175/200   risk = 0.021  time = 20379   
180/200   risk = 0.021  time = 20958   
185/200   risk = 0.021  time = 21538   
190/200   risk = 0.021  time = 21916   
195/200   risk = 0.021  time = 22313   
200/200   risk = 0.021  time = 22697   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=7706]
### [bt]: Calculation finished!
