### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=13287]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 13287 (seed = 44702) ...
  1/200   risk = 0.087  time = 0   
  5/200   risk = 0.066  time = 119   
 10/200   risk = 0.049  time = 191   
 15/200   risk = 0.038  time = 257   
 20/200   risk = 0.032  time = 326   
 25/200   risk = 0.028  time = 395   
 30/200   risk = 0.025  time = 464   
 35/200   risk = 0.023  time = 535   
 40/200   risk = 0.022  time = 605   
 45/200   risk = 0.022  time = 689   
 50/200   risk = 0.021  time = 764   
 55/200   risk = 0.021  time = 837   
 60/200   risk = 0.021  time = 911   
 65/200   risk = 0.021  time = 990   
 70/200   risk = 0.02  time = 1068   
 75/200   risk = 0.02  time = 1146   
 80/200   risk = 0.02  time = 1224   
 85/200   risk = 0.02  time = 1303   
 90/200   risk = 0.02  time = 1382   
 95/200   risk = 0.02  time = 1462   
100/200   risk = 0.02  time = 1546   
105/200   risk = 0.02  time = 1637   
110/200   risk = 0.02  time = 1723   
115/200   risk = 0.02  time = 1810   
120/200   risk = 0.02  time = 1896   
125/200   risk = 0.02  time = 1984   
130/200   risk = 0.02  time = 2074   
135/200   risk = 0.02  time = 2165   
140/200   risk = 0.02  time = 2256   
145/200   risk = 0.02  time = 2347   
150/200   risk = 0.02  time = 2452   
155/200   risk = 0.02  time = 2542   
160/200   risk = 0.02  time = 2634   
165/200   risk = 0.02  time = 2726   
170/200   risk = 0.02  time = 2819   
175/200   risk = 0.02  time = 2915   
180/200   risk = 0.02  time = 3009   
185/200   risk = 0.02  time = 3103   
190/200   risk = 0.02  time = 3199   
195/200   risk = 0.02  time = 3297   
200/200   risk = 0.02  time = 3395   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=13287]
### [bt]: Calculation finished!
