### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8258]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8258 (seed = 39673) ...
  1/200   risk = 0.29  time = 0   
  5/200   risk = 0.21  time = 353   
 10/200   risk = 0.14  time = 683   
 15/200   risk = 0.094  time = 975   
 20/200   risk = 0.067  time = 1269   
 25/200   risk = 0.051  time = 1571   
 30/200   risk = 0.041  time = 1852   
 35/200   risk = 0.034  time = 2132   
 40/200   risk = 0.03  time = 2413   
 45/200   risk = 0.028  time = 2697   
 50/200   risk = 0.026  time = 2983   
 55/200   risk = 0.025  time = 3275   
 60/200   risk = 0.024  time = 3564   
 65/200   risk = 0.023  time = 3865   
 70/200   risk = 0.023  time = 4162   
 75/200   risk = 0.022  time = 4452   
 80/200   risk = 0.022  time = 4742   
 85/200   risk = 0.022  time = 5034   
 90/200   risk = 0.022  time = 5329   
 95/200   risk = 0.022  time = 5625   
100/200   risk = 0.022  time = 5923   
105/200   risk = 0.021  time = 6233   
110/200   risk = 0.021  time = 6544   
115/200   risk = 0.021  time = 6835   
120/200   risk = 0.021  time = 7128   
125/200   risk = 0.021  time = 7455   
130/200   risk = 0.021  time = 7753   
135/200   risk = 0.021  time = 8045   
140/200   risk = 0.021  time = 8339   
145/200   risk = 0.021  time = 8635   
150/200   risk = 0.021  time = 8932   
155/200   risk = 0.021  time = 9229   
160/200   risk = 0.021  time = 9537   
165/200   risk = 0.021  time = 9828   
170/200   risk = 0.021  time = 10117   
175/200   risk = 0.021  time = 10409   
180/200   risk = 0.021  time = 10723   
185/200   risk = 0.021  time = 11019   
190/200   risk = 0.021  time = 11345   
195/200   risk = 0.021  time = 11739   
200/200   risk = 0.021  time = 12143   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=8258]
### [bt]: Calculation finished!
