### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7095]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7095 (seed = 38510) ...
  1/200   risk = 0.18  time = 0   
  5/200   risk = 0.14  time = 472   
 10/200   risk = 0.096  time = 961   
 15/200   risk = 0.071  time = 1364   
 20/200   risk = 0.056  time = 1771   
 25/200   risk = 0.046  time = 2174   
 30/200   risk = 0.039  time = 2592   
 35/200   risk = 0.035  time = 3009   
 40/200   risk = 0.032  time = 3416   
 45/200   risk = 0.03  time = 3835   
 50/200   risk = 0.029  time = 4285   
 55/200   risk = 0.028  time = 4744   
 60/200   risk = 0.027  time = 5188   
 65/200   risk = 0.026  time = 5620   
 70/200   risk = 0.026  time = 6062   
 75/200   risk = 0.025  time = 6503   
 80/200   risk = 0.025  time = 6931   
 85/200   risk = 0.024  time = 7376   
 90/200   risk = 0.024  time = 7790   
 95/200   risk = 0.024  time = 8220   
100/200   risk = 0.024  time = 8649   
105/200   risk = 0.024  time = 9079   
110/200   risk = 0.023  time = 9495   
115/200   risk = 0.023  time = 9923   
120/200   risk = 0.023  time = 10344   
125/200   risk = 0.023  time = 10780   
130/200   risk = 0.023  time = 11214   
135/200   risk = 0.023  time = 11640   
140/200   risk = 0.023  time = 12084   
145/200   risk = 0.022  time = 12553   
150/200   risk = 0.022  time = 13009   
155/200   risk = 0.022  time = 13481   
160/200   risk = 0.022  time = 13942   
165/200   risk = 0.022  time = 14411   
170/200   risk = 0.022  time = 14862   
175/200   risk = 0.022  time = 15307   
180/200   risk = 0.022  time = 15807   
185/200   risk = 0.022  time = 16276   
190/200   risk = 0.022  time = 16749   
195/200   risk = 0.022  time = 17225   
200/200   risk = 0.022  time = 17670   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=7095]
### [bt]: Calculation finished!
