### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=446]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 446 (seed = 31861) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.21  time = 261   
 10/200   risk = 0.16  time = 537   
 15/200   risk = 0.12  time = 793   
 20/200   risk = 0.1  time = 1049   
 25/200   risk = 0.083  time = 1297   
 30/200   risk = 0.072  time = 1563   
 35/200   risk = 0.063  time = 1834   
 40/200   risk = 0.057  time = 2093   
 45/200   risk = 0.053  time = 2363   
 50/200   risk = 0.05  time = 2620   
 55/200   risk = 0.047  time = 2877   
 60/200   risk = 0.045  time = 3133   
 65/200   risk = 0.044  time = 3409   
 70/200   risk = 0.042  time = 3668   
 75/200   risk = 0.041  time = 3925   
 80/200   risk = 0.041  time = 4233   
 85/200   risk = 0.04  time = 4491   
 90/200   risk = 0.039  time = 4750   
 95/200   risk = 0.039  time = 5013   
100/200   risk = 0.038  time = 5277   
105/200   risk = 0.038  time = 5512   
110/200   risk = 0.037  time = 5785   
115/200   risk = 0.037  time = 6043   
120/200   risk = 0.037  time = 6309   
125/200   risk = 0.037  time = 6595   
130/200   risk = 0.036  time = 6864   
135/200   risk = 0.036  time = 7128   
140/200   risk = 0.036  time = 7385   
145/200   risk = 0.036  time = 7648   
150/200   risk = 0.035  time = 7890   
155/200   risk = 0.035  time = 8160   
160/200   risk = 0.035  time = 8415   
165/200   risk = 0.035  time = 8696   
170/200   risk = 0.035  time = 8969   
175/200   risk = 0.035  time = 9237   
180/200   risk = 0.034  time = 9535   
185/200   risk = 0.034  time = 9786   
190/200   risk = 0.034  time = 10071   
195/200   risk = 0.034  time = 10363   
200/200   risk = 0.034  time = 10658   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.034


### [bt]: Job terminated successfully [batchtools job.id=446]
### [bt]: Calculation finished!
