### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12735]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12735 (seed = 44150) ...
  1/200   risk = 0.25  time = 0   
  5/200   risk = 0.17  time = 3351   
 10/200   risk = 0.11  time = 7299   
 15/200   risk = 0.078  time = 11301   
 20/200   risk = 0.056  time = 18408   
 25/200   risk = 0.043  time = 25924   
 30/200   risk = 0.034  time = 33511   
 35/200   risk = 0.029  time = 38414   
 40/200   risk = 0.026  time = 43216   
 45/200   risk = 0.024  time = 49795   
 50/200   risk = 0.023  time = 56436   
 55/200   risk = 0.022  time = 63155   
 60/200   risk = 0.022  time = 69469   
 65/200   risk = 0.021  time = 75138   
 70/200   risk = 0.021  time = 81223   
 75/200   risk = 0.021  time = 86984   
 80/200   risk = 0.021  time = 92472   
 85/200   risk = 0.021  time = 98008   
 90/200   risk = 0.021  time = 103598   
 95/200   risk = 0.021  time = 109352   
100/200   risk = 0.021  time = 114701   
105/200   risk = 0.021  time = 120171   
110/200   risk = 0.021  time = 125492   
115/200   risk = 0.021  time = 131227   
120/200   risk = 0.021  time = 136710   
125/200   risk = 0.021  time = 142162   
130/200   risk = 0.021  time = 147785   
135/200   risk = 0.021  time = 153958   
140/200   risk = 0.021  time = 160405   
145/200   risk = 0.021  time = 166556   
150/200   risk = 0.021  time = 172488   
155/200   risk = 0.021  time = 178310   
160/200   risk = 0.021  time = 184322   
165/200   risk = 0.021  time = 190212   
170/200   risk = 0.021  time = 196160   
175/200   risk = 0.021  time = 201910   
180/200   risk = 0.021  time = 207922   
185/200   risk = 0.021  time = 213782   
190/200   risk = 0.021  time = 219589   
195/200   risk = 0.021  time = 225649   
200/200   risk = 0.021  time = 231721   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=12735]
### [bt]: Calculation finished!
