### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10089]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10089 (seed = 41504) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.2  time = 186   
 10/200   risk = 0.13  time = 314   
 15/200   risk = 0.09  time = 437   
 20/200   risk = 0.064  time = 561   
 25/200   risk = 0.049  time = 688   
 30/200   risk = 0.039  time = 815   
 35/200   risk = 0.033  time = 943   
 40/200   risk = 0.029  time = 1072   
 45/200   risk = 0.026  time = 1202   
 50/200   risk = 0.025  time = 1342   
 55/200   risk = 0.024  time = 1491   
 60/200   risk = 0.023  time = 1637   
 65/200   risk = 0.023  time = 1783   
 70/200   risk = 0.022  time = 1922   
 75/200   risk = 0.022  time = 2056   
 80/200   risk = 0.022  time = 2186   
 85/200   risk = 0.022  time = 2317   
 90/200   risk = 0.022  time = 2451   
 95/200   risk = 0.022  time = 2586   
100/200   risk = 0.022  time = 2722   
105/200   risk = 0.021  time = 2857   
110/200   risk = 0.021  time = 3000   
115/200   risk = 0.021  time = 3155   
120/200   risk = 0.021  time = 3306   
125/200   risk = 0.021  time = 3454   
130/200   risk = 0.021  time = 3605   
135/200   risk = 0.021  time = 3754   
140/200   risk = 0.021  time = 3903   
145/200   risk = 0.021  time = 4053   
150/200   risk = 0.021  time = 4204   
155/200   risk = 0.021  time = 4357   
160/200   risk = 0.021  time = 4522   
165/200   risk = 0.021  time = 4705   
170/200   risk = 0.021  time = 4873   
175/200   risk = 0.021  time = 5037   
180/200   risk = 0.021  time = 5202   
185/200   risk = 0.021  time = 5367   
190/200   risk = 0.021  time = 5537   
195/200   risk = 0.021  time = 5707   
200/200   risk = 0.021  time = 5883   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=10089]
### [bt]: Calculation finished!
