### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=3084]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 3084 (seed = 34499) ...
  1/200   risk = 0.29  time = 0   
  5/200   risk = 0.25  time = 480   
 10/200   risk = 0.21  time = 968   
 15/200   risk = 0.18  time = 1455   
 20/200   risk = 0.16  time = 1883   
 25/200   risk = 0.15  time = 2304   
 30/200   risk = 0.13  time = 2743   
 35/200   risk = 0.12  time = 3162   
 40/200   risk = 0.12  time = 3585   
 45/200   risk = 0.11  time = 4012   
 50/200   risk = 0.11  time = 4411   
 55/200   risk = 0.1  time = 4817   
 60/200   risk = 0.098  time = 5262   
 65/200   risk = 0.095  time = 5662   
 70/200   risk = 0.092  time = 6068   
 75/200   risk = 0.09  time = 6453   
 80/200   risk = 0.089  time = 6862   
 85/200   risk = 0.087  time = 7300   
 90/200   risk = 0.086  time = 7710   
 95/200   risk = 0.085  time = 8144   
100/200   risk = 0.084  time = 8478   
105/200   risk = 0.083  time = 8778   
110/200   risk = 0.082  time = 9076   
115/200   risk = 0.082  time = 9377   
120/200   risk = 0.081  time = 9677   
125/200   risk = 0.081  time = 9978   
130/200   risk = 0.08  time = 10285   
135/200   risk = 0.08  time = 10590   
140/200   risk = 0.079  time = 10896   
145/200   risk = 0.079  time = 11212   
150/200   risk = 0.078  time = 11547   
155/200   risk = 0.078  time = 11846   
160/200   risk = 0.078  time = 12145   
165/200   risk = 0.078  time = 12446   
170/200   risk = 0.077  time = 12758   
175/200   risk = 0.077  time = 13060   
180/200   risk = 0.077  time = 13366   
185/200   risk = 0.076  time = 13676   
190/200   risk = 0.076  time = 13983   
195/200   risk = 0.076  time = 14290   
200/200   risk = 0.076  time = 14616   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.076


### [bt]: Job terminated successfully [batchtools job.id=3084]
### [bt]: Calculation finished!
