### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5648]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5648 (seed = 37063) ...
  1/200   risk = 0.26  time = 0   
  5/200   risk = 0.19  time = 347   
 10/200   risk = 0.13  time = 696   
 15/200   risk = 0.092  time = 1030   
 20/200   risk = 0.068  time = 1367   
 25/200   risk = 0.053  time = 1695   
 30/200   risk = 0.042  time = 2044   
 35/200   risk = 0.036  time = 2385   
 40/200   risk = 0.031  time = 2725   
 45/200   risk = 0.028  time = 3071   
 50/200   risk = 0.026  time = 3312   
 55/200   risk = 0.025  time = 3516   
 60/200   risk = 0.024  time = 3718   
 65/200   risk = 0.023  time = 3918   
 70/200   risk = 0.022  time = 4118   
 75/200   risk = 0.022  time = 4317   
 80/200   risk = 0.022  time = 4519   
 85/200   risk = 0.022  time = 4720   
 90/200   risk = 0.021  time = 4924   
 95/200   risk = 0.021  time = 5128   
100/200   risk = 0.021  time = 5348   
105/200   risk = 0.021  time = 5557   
110/200   risk = 0.021  time = 5763   
115/200   risk = 0.021  time = 5970   
120/200   risk = 0.021  time = 6179   
125/200   risk = 0.021  time = 6390   
130/200   risk = 0.021  time = 6602   
135/200   risk = 0.021  time = 6813   
140/200   risk = 0.021  time = 7037   
145/200   risk = 0.021  time = 7258   
150/200   risk = 0.021  time = 7479   
155/200   risk = 0.021  time = 7701   
160/200   risk = 0.021  time = 7923   
165/200   risk = 0.021  time = 8146   
170/200   risk = 0.021  time = 8370   
175/200   risk = 0.021  time = 8596   
180/200   risk = 0.02  time = 8862   
185/200   risk = 0.02  time = 9093   
190/200   risk = 0.02  time = 9322   
195/200   risk = 0.02  time = 9556   
200/200   risk = 0.02  time = 9786   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=5648]
### [bt]: Calculation finished!
