### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=4590]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 4590 (seed = 36005) ...
  1/200   risk = 0.16  time = 0   
  5/200   risk = 0.12  time = 200   
 10/200   risk = 0.088  time = 314   
 15/200   risk = 0.067  time = 412   
 20/200   risk = 0.053  time = 513   
 25/200   risk = 0.044  time = 614   
 30/200   risk = 0.038  time = 721   
 35/200   risk = 0.034  time = 845   
 40/200   risk = 0.031  time = 950   
 45/200   risk = 0.029  time = 1054   
 50/200   risk = 0.028  time = 1159   
 55/200   risk = 0.027  time = 1268   
 60/200   risk = 0.026  time = 1374   
 65/200   risk = 0.025  time = 1483   
 70/200   risk = 0.025  time = 1584   
 75/200   risk = 0.024  time = 1689   
 80/200   risk = 0.024  time = 1791   
 85/200   risk = 0.024  time = 1899   
 90/200   risk = 0.024  time = 2007   
 95/200   risk = 0.024  time = 2112   
100/200   risk = 0.023  time = 2218   
105/200   risk = 0.023  time = 2325   
110/200   risk = 0.023  time = 2433   
115/200   risk = 0.023  time = 2542   
120/200   risk = 0.023  time = 2649   
125/200   risk = 0.023  time = 2781   
130/200   risk = 0.023  time = 2903   
135/200   risk = 0.023  time = 3022   
140/200   risk = 0.023  time = 3143   
145/200   risk = 0.023  time = 3259   
150/200   risk = 0.022  time = 3403   
155/200   risk = 0.022  time = 3524   
160/200   risk = 0.022  time = 3644   
165/200   risk = 0.022  time = 3774   
170/200   risk = 0.022  time = 3911   
175/200   risk = 0.022  time = 4027   
180/200   risk = 0.022  time = 4143   
185/200   risk = 0.022  time = 4259   
190/200   risk = 0.022  time = 4380   
195/200   risk = 0.022  time = 4552   
200/200   risk = 0.022  time = 4692   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=4590]
### [bt]: Calculation finished!
