### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5980]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5980 (seed = 37395) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.2  time = 4952   
 10/200   risk = 0.14  time = 10054   
 15/200   risk = 0.097  time = 15038   
 20/200   risk = 0.073  time = 20405   
 25/200   risk = 0.056  time = 25590   
 30/200   risk = 0.046  time = 33334   
 35/200   risk = 0.039  time = 38093   
 40/200   risk = 0.034  time = 42930   
 45/200   risk = 0.031  time = 51168   
 50/200   risk = 0.028  time = 56417   
 55/200   risk = 0.027  time = 61673   
 60/200   risk = 0.026  time = 66726   
 65/200   risk = 0.025  time = 72241   
 70/200   risk = 0.024  time = 77377   
 75/200   risk = 0.024  time = 82622   
 80/200   risk = 0.024  time = 88272   
 85/200   risk = 0.023  time = 93374   
 90/200   risk = 0.023  time = 101057   
 95/200   risk = 0.023  time = 106014   
100/200   risk = 0.023  time = 141869   
105/200   risk = 0.023  time = 148709   
110/200   risk = 0.023  time = 154377   
115/200   risk = 0.023  time = 160262   
120/200   risk = 0.022  time = 169602   
125/200   risk = 0.022  time = 174689   
130/200   risk = 0.022  time = 179790   
135/200   risk = 0.022  time = 185121   
140/200   risk = 0.022  time = 193507   
145/200   risk = 0.022  time = 198971   
150/200   risk = 0.022  time = 207020   
155/200   risk = 0.022  time = 211601   
160/200   risk = 0.022  time = 215834   
165/200   risk = 0.022  time = 220822   
170/200   risk = 0.022  time = 227132   
175/200   risk = 0.022  time = 232142   
180/200   risk = 0.022  time = 236472   
185/200   risk = 0.022  time = 240606   
190/200   risk = 0.022  time = 244843   
195/200   risk = 0.022  time = 249110   
200/200   risk = 0.022  time = 253392   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=5980]
### [bt]: Calculation finished!
