### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=11855]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 11855 (seed = 43270) ...
  1/200   risk = 0.078  time = 0   
  5/200   risk = 0.06  time = 764   
 10/200   risk = 0.046  time = 1108   
 15/200   risk = 0.037  time = 1467   
 20/200   risk = 0.031  time = 1762   
 25/200   risk = 0.027  time = 2053   
 30/200   risk = 0.025  time = 2356   
 35/200   risk = 0.023  time = 2650   
 40/200   risk = 0.022  time = 2949   
 45/200   risk = 0.022  time = 3232   
 50/200   risk = 0.021  time = 3516   
 55/200   risk = 0.021  time = 3801   
 60/200   risk = 0.021  time = 4087   
 65/200   risk = 0.02  time = 4382   
 70/200   risk = 0.02  time = 4673   
 75/200   risk = 0.02  time = 4977   
 80/200   risk = 0.02  time = 5445   
 85/200   risk = 0.02  time = 5833   
 90/200   risk = 0.02  time = 6141   
 95/200   risk = 0.02  time = 6437   
100/200   risk = 0.02  time = 6733   
105/200   risk = 0.02  time = 7061   
110/200   risk = 0.02  time = 7387   
115/200   risk = 0.02  time = 7728   
120/200   risk = 0.02  time = 8069   
125/200   risk = 0.02  time = 8525   
130/200   risk = 0.02  time = 8861   
135/200   risk = 0.02  time = 9196   
140/200   risk = 0.02  time = 9618   
145/200   risk = 0.02  time = 10018   
150/200   risk = 0.02  time = 10352   
155/200   risk = 0.02  time = 10669   
160/200   risk = 0.02  time = 10990   
165/200   risk = 0.02  time = 11307   
170/200   risk = 0.02  time = 11626   
175/200   risk = 0.02  time = 12034   
180/200   risk = 0.02  time = 12529   
185/200   risk = 0.02  time = 12888   
190/200   risk = 0.02  time = 13228   
195/200   risk = 0.02  time = 13565   
200/200   risk = 0.02  time = 13922   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=11855]
### [bt]: Calculation finished!
