### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=3574]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 3574 (seed = 34989) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.25  time = 884   
 10/200   risk = 0.21  time = 1823   
 15/200   risk = 0.19  time = 2687   
 20/200   risk = 0.17  time = 3567   
 25/200   risk = 0.16  time = 4497   
 30/200   risk = 0.15  time = 12903   
 35/200   risk = 0.14  time = 19694   
 40/200   risk = 0.14  time = 20581   
 45/200   risk = 0.13  time = 21895   
 50/200   risk = 0.13  time = 22792   
 55/200   risk = 0.12  time = 24085   
 60/200   risk = 0.12  time = 25004   
 65/200   risk = 0.12  time = 26077   
 70/200   risk = 0.12  time = 28638   
 75/200   risk = 0.12  time = 29537   
 80/200   risk = 0.12  time = 33521   
 85/200   risk = 0.12  time = 34551   
 90/200   risk = 0.11  time = 35553   
 95/200   risk = 0.11  time = 43733   
100/200   risk = 0.11  time = 44771   
105/200   risk = 0.11  time = 45923   
110/200   risk = 0.11  time = 47076   
115/200   risk = 0.11  time = 49337   
120/200   risk = 0.11  time = 52481   
125/200   risk = 0.11  time = 55415   
130/200   risk = 0.11  time = 58203   
135/200   risk = 0.11  time = 67538   
140/200   risk = 0.11  time = 70592   
145/200   risk = 0.11  time = 73443   
150/200   risk = 0.11  time = 84258   
155/200   risk = 0.11  time = 91989   
160/200   risk = 0.11  time = 104753   
165/200   risk = 0.11  time = 126193   
170/200   risk = 0.11  time = 141338   
175/200   risk = 0.11  time = 149102   
180/200   risk = 0.11  time = 178424   
185/200   risk = 0.11  time = 179746   
190/200   risk = 0.11  time = 191622   
195/200   risk = 0.11  time = 210500   
200/200   risk = 0.11  time = 248347   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.11


### [bt]: Job terminated successfully [batchtools job.id=3574]
### [bt]: Calculation finished!
