### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=2877]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 2877 (seed = 34292) ...
  1/200   risk = 0.3  time = 0   
  5/200   risk = 0.27  time = 133   
 10/200   risk = 0.24  time = 238   
 15/200   risk = 0.22  time = 308   
 20/200   risk = 0.2  time = 374   
 25/200   risk = 0.19  time = 439   
 30/200   risk = 0.18  time = 506   
 35/200   risk = 0.18  time = 572   
 40/200   risk = 0.17  time = 640   
 45/200   risk = 0.17  time = 712   
 50/200   risk = 0.16  time = 780   
 55/200   risk = 0.16  time = 848   
 60/200   risk = 0.16  time = 921   
 65/200   risk = 0.16  time = 999   
 70/200   risk = 0.15  time = 1073   
 75/200   risk = 0.15  time = 1145   
 80/200   risk = 0.15  time = 1217   
 85/200   risk = 0.15  time = 1298   
 90/200   risk = 0.15  time = 1371   
 95/200   risk = 0.15  time = 1444   
100/200   risk = 0.15  time = 1520   
105/200   risk = 0.15  time = 1596   
110/200   risk = 0.15  time = 1672   
115/200   risk = 0.15  time = 1754   
120/200   risk = 0.14  time = 1832   
125/200   risk = 0.14  time = 1910   
130/200   risk = 0.14  time = 1998   
135/200   risk = 0.14  time = 2080   
140/200   risk = 0.14  time = 2183   
145/200   risk = 0.14  time = 2268   
150/200   risk = 0.14  time = 2357   
155/200   risk = 0.14  time = 2441   
160/200   risk = 0.14  time = 2526   
165/200   risk = 0.14  time = 2610   
170/200   risk = 0.14  time = 2695   
175/200   risk = 0.14  time = 2787   
180/200   risk = 0.14  time = 2905   
185/200   risk = 0.14  time = 3040   
190/200   risk = 0.14  time = 3142   
195/200   risk = 0.14  time = 3235   
200/200   risk = 0.14  time = 3328   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.14


### [bt]: Job terminated successfully [batchtools job.id=2877]
### [bt]: Calculation finished!
