### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9447]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9447 (seed = 40862) ...
  1/200   risk = 0.12  time = 0   
  5/200   risk = 0.089  time = 1442   
 10/200   risk = 0.065  time = 3151   
 15/200   risk = 0.05  time = 4889   
 20/200   risk = 0.04  time = 6673   
 25/200   risk = 0.034  time = 8365   
 30/200   risk = 0.03  time = 10167   
 35/200   risk = 0.028  time = 11862   
 40/200   risk = 0.026  time = 13563   
 45/200   risk = 0.025  time = 15247   
 50/200   risk = 0.024  time = 16943   
 55/200   risk = 0.024  time = 18640   
 60/200   risk = 0.023  time = 20614   
 65/200   risk = 0.023  time = 22354   
 70/200   risk = 0.023  time = 23944   
 75/200   risk = 0.023  time = 25464   
 80/200   risk = 0.022  time = 27121   
 85/200   risk = 0.022  time = 28695   
 90/200   risk = 0.022  time = 30269   
 95/200   risk = 0.022  time = 31842   
100/200   risk = 0.022  time = 33366   
105/200   risk = 0.022  time = 34930   
110/200   risk = 0.022  time = 36632   
115/200   risk = 0.022  time = 38374   
120/200   risk = 0.021  time = 40004   
125/200   risk = 0.021  time = 41582   
130/200   risk = 0.021  time = 43275   
135/200   risk = 0.021  time = 44862   
140/200   risk = 0.021  time = 46449   
145/200   risk = 0.021  time = 48026   
150/200   risk = 0.021  time = 49607   
155/200   risk = 0.021  time = 51186   
160/200   risk = 0.021  time = 52774   
165/200   risk = 0.021  time = 54636   
170/200   risk = 0.021  time = 56289   
175/200   risk = 0.021  time = 57923   
180/200   risk = 0.021  time = 59687   
185/200   risk = 0.021  time = 61300   
190/200   risk = 0.021  time = 62899   
195/200   risk = 0.021  time = 64487   
200/200   risk = 0.021  time = 66076   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=9447]
### [bt]: Calculation finished!
