### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9478]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9478 (seed = 40893) ...
  1/200   risk = 0.12  time = 0   
  5/200   risk = 0.089  time = 309   
 10/200   risk = 0.065  time = 566   
 15/200   risk = 0.05  time = 821   
 20/200   risk = 0.04  time = 1072   
 25/200   risk = 0.034  time = 1378   
 30/200   risk = 0.03  time = 1654   
 35/200   risk = 0.028  time = 1915   
 40/200   risk = 0.026  time = 2165   
 45/200   risk = 0.025  time = 2416   
 50/200   risk = 0.024  time = 2674   
 55/200   risk = 0.024  time = 2938   
 60/200   risk = 0.023  time = 3192   
 65/200   risk = 0.023  time = 3439   
 70/200   risk = 0.023  time = 3690   
 75/200   risk = 0.023  time = 3941   
 80/200   risk = 0.023  time = 4192   
 85/200   risk = 0.022  time = 4440   
 90/200   risk = 0.022  time = 4688   
 95/200   risk = 0.022  time = 4938   
100/200   risk = 0.022  time = 5354   
105/200   risk = 0.022  time = 5734   
110/200   risk = 0.022  time = 6122   
115/200   risk = 0.022  time = 6504   
120/200   risk = 0.022  time = 6884   
125/200   risk = 0.022  time = 7257   
130/200   risk = 0.022  time = 7663   
135/200   risk = 0.021  time = 8037   
140/200   risk = 0.021  time = 8417   
145/200   risk = 0.021  time = 8793   
150/200   risk = 0.021  time = 9165   
155/200   risk = 0.021  time = 9551   
160/200   risk = 0.021  time = 9936   
165/200   risk = 0.021  time = 10335   
170/200   risk = 0.021  time = 10724   
175/200   risk = 0.021  time = 11110   
180/200   risk = 0.021  time = 11494   
185/200   risk = 0.021  time = 11884   
190/200   risk = 0.021  time = 12276   
195/200   risk = 0.021  time = 12658   
200/200   risk = 0.021  time = 13059   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=9478]
### [bt]: Calculation finished!
