### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9063]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9063 (seed = 40478) ...
  1/200   risk = 0.1  time = 0   
  5/200   risk = 0.078  time = 500   
 10/200   risk = 0.058  time = 945   
 15/200   risk = 0.046  time = 1351   
 20/200   risk = 0.037  time = 1760   
 25/200   risk = 0.032  time = 2160   
 30/200   risk = 0.029  time = 2583   
 35/200   risk = 0.027  time = 2997   
 40/200   risk = 0.025  time = 3419   
 45/200   risk = 0.024  time = 3843   
 50/200   risk = 0.024  time = 4258   
 55/200   risk = 0.023  time = 4679   
 60/200   risk = 0.023  time = 5098   
 65/200   risk = 0.023  time = 5517   
 70/200   risk = 0.022  time = 5908   
 75/200   risk = 0.022  time = 6196   
 80/200   risk = 0.022  time = 6481   
 85/200   risk = 0.022  time = 6756   
 90/200   risk = 0.022  time = 7035   
 95/200   risk = 0.022  time = 7315   
100/200   risk = 0.022  time = 7592   
105/200   risk = 0.022  time = 7875   
110/200   risk = 0.022  time = 8155   
115/200   risk = 0.021  time = 8434   
120/200   risk = 0.021  time = 8718   
125/200   risk = 0.021  time = 9012   
130/200   risk = 0.021  time = 9306   
135/200   risk = 0.021  time = 9590   
140/200   risk = 0.021  time = 9879   
145/200   risk = 0.021  time = 10165   
150/200   risk = 0.021  time = 10457   
155/200   risk = 0.021  time = 10745   
160/200   risk = 0.021  time = 11035   
165/200   risk = 0.021  time = 11334   
170/200   risk = 0.021  time = 11630   
175/200   risk = 0.021  time = 11919   
180/200   risk = 0.021  time = 12215   
185/200   risk = 0.021  time = 12498   
190/200   risk = 0.021  time = 12768   
195/200   risk = 0.021  time = 13041   
200/200   risk = 0.021  time = 13311   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=9063]
### [bt]: Calculation finished!
