### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=3022]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 3022 (seed = 34437) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.24  time = 1473   
 10/200   risk = 0.2  time = 3398   
 15/200   risk = 0.18  time = 5174   
 20/200   risk = 0.16  time = 6933   
 25/200   risk = 0.14  time = 8698   
 30/200   risk = 0.13  time = 10461   
 35/200   risk = 0.12  time = 12223   
 40/200   risk = 0.11  time = 13972   
 45/200   risk = 0.1  time = 15752   
 50/200   risk = 0.098  time = 17507   
 55/200   risk = 0.094  time = 19280   
 60/200   risk = 0.09  time = 21042   
 65/200   risk = 0.087  time = 22809   
 70/200   risk = 0.085  time = 24595   
 75/200   risk = 0.083  time = 26336   
 80/200   risk = 0.081  time = 28046   
 85/200   risk = 0.079  time = 29827   
 90/200   risk = 0.078  time = 31598   
 95/200   risk = 0.077  time = 33301   
100/200   risk = 0.076  time = 34999   
105/200   risk = 0.075  time = 36703   
110/200   risk = 0.074  time = 38401   
115/200   risk = 0.074  time = 40212   
120/200   risk = 0.073  time = 42045   
125/200   risk = 0.073  time = 43819   
130/200   risk = 0.072  time = 45617   
135/200   risk = 0.072  time = 47395   
140/200   risk = 0.071  time = 49180   
145/200   risk = 0.071  time = 50967   
150/200   risk = 0.071  time = 52752   
155/200   risk = 0.07  time = 54534   
160/200   risk = 0.07  time = 56262   
165/200   risk = 0.07  time = 57975   
170/200   risk = 0.069  time = 59763   
175/200   risk = 0.069  time = 61580   
180/200   risk = 0.069  time = 63383   
185/200   risk = 0.069  time = 65194   
190/200   risk = 0.068  time = 67003   
195/200   risk = 0.068  time = 68809   
200/200   risk = 0.068  time = 70612   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.068


### [bt]: Job terminated successfully [batchtools job.id=3022]
### [bt]: Calculation finished!
