### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=738]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 738 (seed = 32153) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.22  time = 2323   
 10/200   risk = 0.17  time = 5177   
 15/200   risk = 0.13  time = 8033   
 20/200   risk = 0.11  time = 10911   
 25/200   risk = 0.094  time = 13720   
 30/200   risk = 0.082  time = 16516   
 35/200   risk = 0.073  time = 19313   
 40/200   risk = 0.066  time = 22105   
 45/200   risk = 0.062  time = 24958   
 50/200   risk = 0.058  time = 28426   
 55/200   risk = 0.055  time = 31618   
 60/200   risk = 0.053  time = 36245   
 65/200   risk = 0.051  time = 40852   
 70/200   risk = 0.05  time = 46069   
 75/200   risk = 0.049  time = 51222   
 80/200   risk = 0.048  time = 57007   
 85/200   risk = 0.047  time = 63044   
 90/200   risk = 0.046  time = 69491   
 95/200   risk = 0.046  time = 73924   
100/200   risk = 0.045  time = 79309   
105/200   risk = 0.044  time = 84942   
110/200   risk = 0.044  time = 90444   
115/200   risk = 0.043  time = 96342   
120/200   risk = 0.043  time = 101817   
125/200   risk = 0.043  time = 105471   
130/200   risk = 0.042  time = 108876   
135/200   risk = 0.042  time = 112143   
140/200   risk = 0.042  time = 115424   
145/200   risk = 0.041  time = 118538   
150/200   risk = 0.041  time = 121726   
155/200   risk = 0.041  time = 124908   
160/200   risk = 0.041  time = 128267   
165/200   risk = 0.04  time = 131432   
170/200   risk = 0.04  time = 134482   
175/200   risk = 0.04  time = 137616   
180/200   risk = 0.04  time = 140819   
185/200   risk = 0.039  time = 144022   
190/200   risk = 0.039  time = 147232   
195/200   risk = 0.039  time = 151574   
200/200   risk = 0.039  time = 156838   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.039


### [bt]: Job terminated successfully [batchtools job.id=738]
### [bt]: Calculation finished!
