### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=2212]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 2212 (seed = 33627) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.23  time = 1443   
 10/200   risk = 0.19  time = 3085   
 15/200   risk = 0.16  time = 4619   
 20/200   risk = 0.14  time = 6139   
 25/200   risk = 0.12  time = 7633   
 30/200   risk = 0.11  time = 9100   
 35/200   risk = 0.1  time = 10621   
 40/200   risk = 0.097  time = 12149   
 45/200   risk = 0.092  time = 13659   
 50/200   risk = 0.088  time = 15159   
 55/200   risk = 0.085  time = 16669   
 60/200   risk = 0.082  time = 18175   
 65/200   risk = 0.08  time = 19683   
 70/200   risk = 0.079  time = 21197   
 75/200   risk = 0.078  time = 22764   
 80/200   risk = 0.077  time = 24305   
 85/200   risk = 0.076  time = 25874   
 90/200   risk = 0.075  time = 27444   
 95/200   risk = 0.075  time = 29015   
100/200   risk = 0.074  time = 30582   
105/200   risk = 0.074  time = 32119   
110/200   risk = 0.073  time = 33612   
115/200   risk = 0.073  time = 35129   
120/200   risk = 0.073  time = 36653   
125/200   risk = 0.072  time = 38170   
130/200   risk = 0.072  time = 39703   
135/200   risk = 0.072  time = 41225   
140/200   risk = 0.072  time = 42796   
145/200   risk = 0.072  time = 44344   
150/200   risk = 0.072  time = 45889   
155/200   risk = 0.071  time = 47417   
160/200   risk = 0.071  time = 48943   
165/200   risk = 0.071  time = 50475   
170/200   risk = 0.071  time = 51996   
175/200   risk = 0.071  time = 53598   
180/200   risk = 0.071  time = 55186   
185/200   risk = 0.07  time = 56781   
190/200   risk = 0.07  time = 58368   
195/200   risk = 0.07  time = 59968   
200/200   risk = 0.07  time = 61552   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.07


### [bt]: Job terminated successfully [batchtools job.id=2212]
### [bt]: Calculation finished!
