### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12681]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12681 (seed = 44096) ...
  1/200   risk = 0.25  time = 0   
  5/200   risk = 0.18  time = 308   
 10/200   risk = 0.11  time = 599   
 15/200   risk = 0.078  time = 832   
 20/200   risk = 0.056  time = 1066   
 25/200   risk = 0.043  time = 1303   
 30/200   risk = 0.034  time = 1538   
 35/200   risk = 0.029  time = 1771   
 40/200   risk = 0.026  time = 2010   
 45/200   risk = 0.024  time = 2244   
 50/200   risk = 0.023  time = 2483   
 55/200   risk = 0.022  time = 2727   
 60/200   risk = 0.022  time = 2962   
 65/200   risk = 0.021  time = 3219   
 70/200   risk = 0.021  time = 3453   
 75/200   risk = 0.021  time = 3688   
 80/200   risk = 0.021  time = 3919   
 85/200   risk = 0.021  time = 4152   
 90/200   risk = 0.021  time = 4385   
 95/200   risk = 0.02  time = 4623   
100/200   risk = 0.02  time = 4858   
105/200   risk = 0.02  time = 5093   
110/200   risk = 0.02  time = 5336   
115/200   risk = 0.02  time = 5573   
120/200   risk = 0.02  time = 5820   
125/200   risk = 0.02  time = 6064   
130/200   risk = 0.02  time = 6308   
135/200   risk = 0.02  time = 6569   
140/200   risk = 0.02  time = 6812   
145/200   risk = 0.02  time = 7060   
150/200   risk = 0.02  time = 7304   
155/200   risk = 0.02  time = 7557   
160/200   risk = 0.02  time = 7802   
165/200   risk = 0.02  time = 8045   
170/200   risk = 0.02  time = 8291   
175/200   risk = 0.02  time = 8538   
180/200   risk = 0.02  time = 8786   
185/200   risk = 0.02  time = 9033   
190/200   risk = 0.02  time = 9283   
195/200   risk = 0.02  time = 9532   
200/200   risk = 0.02  time = 9832   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=12681]
### [bt]: Calculation finished!
