### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=13051]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 13051 (seed = 44466) ...
  1/200   risk = 0.17  time = 0   
  5/200   risk = 0.12  time = 273   
 10/200   risk = 0.08  time = 537   
 15/200   risk = 0.057  time = 755   
 20/200   risk = 0.043  time = 974   
 25/200   risk = 0.035  time = 1191   
 30/200   risk = 0.03  time = 1427   
 35/200   risk = 0.027  time = 1659   
 40/200   risk = 0.025  time = 1889   
 45/200   risk = 0.023  time = 2119   
 50/200   risk = 0.023  time = 2348   
 55/200   risk = 0.022  time = 2578   
 60/200   risk = 0.022  time = 2812   
 65/200   risk = 0.022  time = 3041   
 70/200   risk = 0.021  time = 3286   
 75/200   risk = 0.021  time = 3522   
 80/200   risk = 0.021  time = 3774   
 85/200   risk = 0.021  time = 4015   
 90/200   risk = 0.021  time = 4268   
 95/200   risk = 0.021  time = 4516   
100/200   risk = 0.021  time = 4766   
105/200   risk = 0.021  time = 5015   
110/200   risk = 0.021  time = 5279   
115/200   risk = 0.021  time = 5524   
120/200   risk = 0.021  time = 5767   
125/200   risk = 0.021  time = 6011   
130/200   risk = 0.021  time = 6272   
135/200   risk = 0.021  time = 6532   
140/200   risk = 0.021  time = 6791   
145/200   risk = 0.021  time = 7063   
150/200   risk = 0.021  time = 7339   
155/200   risk = 0.021  time = 7595   
160/200   risk = 0.021  time = 7852   
165/200   risk = 0.021  time = 8109   
170/200   risk = 0.021  time = 8383   
175/200   risk = 0.021  time = 8650   
180/200   risk = 0.021  time = 8916   
185/200   risk = 0.021  time = 9185   
190/200   risk = 0.021  time = 9454   
195/200   risk = 0.021  time = 9724   
200/200   risk = 0.021  time = 9994   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=13051]
### [bt]: Calculation finished!
