### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=13507]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 13507 (seed = 44922) ...
  1/200   risk = 0.092  time = 0   
  5/200   risk = 0.07  time = 2661   
 10/200   risk = 0.052  time = 5953   
 15/200   risk = 0.04  time = 9114   
 20/200   risk = 0.033  time = 12294   
 25/200   risk = 0.029  time = 15493   
 30/200   risk = 0.026  time = 18684   
 35/200   risk = 0.025  time = 21861   
 40/200   risk = 0.023  time = 25043   
 45/200   risk = 0.023  time = 28219   
 50/200   risk = 0.022  time = 31321   
 55/200   risk = 0.022  time = 34549   
 60/200   risk = 0.022  time = 37716   
 65/200   risk = 0.021  time = 40946   
 70/200   risk = 0.021  time = 44147   
 75/200   risk = 0.021  time = 47316   
 80/200   risk = 0.021  time = 50464   
 85/200   risk = 0.021  time = 53620   
 90/200   risk = 0.021  time = 56785   
 95/200   risk = 0.021  time = 59955   
100/200   risk = 0.021  time = 63132   
105/200   risk = 0.021  time = 66310   
110/200   risk = 0.021  time = 69418   
115/200   risk = 0.021  time = 72528   
120/200   risk = 0.021  time = 75891   
125/200   risk = 0.021  time = 79039   
130/200   risk = 0.021  time = 82174   
135/200   risk = 0.021  time = 85308   
140/200   risk = 0.021  time = 88433   
145/200   risk = 0.02  time = 91656   
150/200   risk = 0.02  time = 94797   
155/200   risk = 0.02  time = 97956   
160/200   risk = 0.02  time = 101214   
165/200   risk = 0.02  time = 104393   
170/200   risk = 0.02  time = 107718   
175/200   risk = 0.02  time = 110911   
180/200   risk = 0.02  time = 114013   
185/200   risk = 0.02  time = 117223   
190/200   risk = 0.02  time = 120400   
195/200   risk = 0.02  time = 123544   
200/200   risk = 0.02  time = 126793   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=13507]
### [bt]: Calculation finished!
