### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=1574]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 1574 (seed = 32989) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.23  time = 8405   
 10/200   risk = 0.18  time = 10605   
 15/200   risk = 0.15  time = 12509   
 20/200   risk = 0.13  time = 14442   
 25/200   risk = 0.11  time = 16614   
 30/200   risk = 0.098  time = 81041   
 35/200   risk = 0.089  time = 84357   
 40/200   risk = 0.083  time = 87062   
 45/200   risk = 0.077  time = 89427   
 50/200   risk = 0.073  time = 91928   
 55/200   risk = 0.07  time = 94206   
 60/200   risk = 0.067  time = 97639   
 65/200   risk = 0.065  time = 100675   
 70/200   risk = 0.063  time = 102874   
 75/200   risk = 0.062  time = 105153   
 80/200   risk = 0.06  time = 108005   
 85/200   risk = 0.059  time = 110313   
 90/200   risk = 0.058  time = 112501   
 95/200   risk = 0.057  time = 114968   
100/200   risk = 0.056  time = 118152   
105/200   risk = 0.055  time = 120474   
110/200   risk = 0.055  time = 122712   
115/200   risk = 0.054  time = 126403   
120/200   risk = 0.053  time = 130360   
125/200   risk = 0.053  time = 134273   
130/200   risk = 0.052  time = 138184   
135/200   risk = 0.052  time = 142090   
140/200   risk = 0.052  time = 145904   
145/200   risk = 0.051  time = 148424   
150/200   risk = 0.051  time = 150645   
155/200   risk = 0.05  time = 152821   
160/200   risk = 0.05  time = 155121   
165/200   risk = 0.05  time = 157412   
170/200   risk = 0.049  time = 159716   
175/200   risk = 0.049  time = 162005   
180/200   risk = 0.049  time = 164164   
185/200   risk = 0.049  time = 166463   
190/200   risk = 0.048  time = 168841   
195/200   risk = 0.048  time = 171113   
200/200   risk = 0.048  time = 173556   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.048


### [bt]: Job terminated successfully [batchtools job.id=1574]
### [bt]: Calculation finished!
