### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=2486]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 2486 (seed = 33901) ...
  1/200   risk = 0.26  time = 0   
  5/200   risk = 0.22  time = 165   
 10/200   risk = 0.18  time = 293   
 15/200   risk = 0.16  time = 387   
 20/200   risk = 0.14  time = 483   
 25/200   risk = 0.12  time = 576   
 30/200   risk = 0.11  time = 670   
 35/200   risk = 0.11  time = 768   
 40/200   risk = 0.099  time = 871   
 45/200   risk = 0.095  time = 974   
 50/200   risk = 0.091  time = 1076   
 55/200   risk = 0.088  time = 1194   
 60/200   risk = 0.086  time = 1308   
 65/200   risk = 0.084  time = 1430   
 70/200   risk = 0.083  time = 1570   
 75/200   risk = 0.081  time = 1696   
 80/200   risk = 0.08  time = 1809   
 85/200   risk = 0.079  time = 1927   
 90/200   risk = 0.078  time = 2043   
 95/200   risk = 0.077  time = 2162   
100/200   risk = 0.077  time = 2275   
105/200   risk = 0.076  time = 2394   
110/200   risk = 0.076  time = 2509   
115/200   risk = 0.075  time = 2624   
120/200   risk = 0.075  time = 2784   
125/200   risk = 0.074  time = 2916   
130/200   risk = 0.074  time = 3045   
135/200   risk = 0.073  time = 3177   
140/200   risk = 0.073  time = 3305   
145/200   risk = 0.073  time = 3444   
150/200   risk = 0.072  time = 3571   
155/200   risk = 0.072  time = 3712   
160/200   risk = 0.072  time = 3839   
165/200   risk = 0.072  time = 3968   
170/200   risk = 0.071  time = 4099   
175/200   risk = 0.071  time = 4228   
180/200   risk = 0.071  time = 4360   
185/200   risk = 0.071  time = 4490   
190/200   risk = 0.071  time = 4626   
195/200   risk = 0.07  time = 4757   
200/200   risk = 0.07  time = 4910   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.07


### [bt]: Job terminated successfully [batchtools job.id=2486]
### [bt]: Calculation finished!
