### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=2900]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 2900 (seed = 34315) ...
  1/200   risk = 0.29  time = 0   
  5/200   risk = 0.25  time = 210   
 10/200   risk = 0.22  time = 378   
 15/200   risk = 0.2  time = 520   
 20/200   risk = 0.18  time = 638   
 25/200   risk = 0.17  time = 753   
 30/200   risk = 0.16  time = 881   
 35/200   risk = 0.16  time = 1004   
 40/200   risk = 0.15  time = 1134   
 45/200   risk = 0.15  time = 1267   
 50/200   risk = 0.15  time = 1406   
 55/200   risk = 0.14  time = 1534   
 60/200   risk = 0.14  time = 1668   
 65/200   risk = 0.14  time = 1804   
 70/200   risk = 0.14  time = 1946   
 75/200   risk = 0.14  time = 2083   
 80/200   risk = 0.14  time = 2223   
 85/200   risk = 0.13  time = 2388   
 90/200   risk = 0.13  time = 2545   
 95/200   risk = 0.13  time = 2687   
100/200   risk = 0.13  time = 2823   
105/200   risk = 0.13  time = 2959   
110/200   risk = 0.13  time = 3105   
115/200   risk = 0.13  time = 3236   
120/200   risk = 0.13  time = 3373   
125/200   risk = 0.13  time = 3553   
130/200   risk = 0.13  time = 3716   
135/200   risk = 0.13  time = 3856   
140/200   risk = 0.13  time = 4029   
145/200   risk = 0.13  time = 4173   
150/200   risk = 0.13  time = 4326   
155/200   risk = 0.13  time = 4480   
160/200   risk = 0.13  time = 4633   
165/200   risk = 0.13  time = 4790   
170/200   risk = 0.13  time = 4947   
175/200   risk = 0.13  time = 5099   
180/200   risk = 0.13  time = 5265   
185/200   risk = 0.13  time = 5420   
190/200   risk = 0.13  time = 5581   
195/200   risk = 0.13  time = 5741   
200/200   risk = 0.13  time = 5899   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.13


### [bt]: Job terminated successfully [batchtools job.id=2900]
### [bt]: Calculation finished!
