### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7229]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7229 (seed = 38644) ...
  1/200   risk = 0.19  time = 0   
  5/200   risk = 0.14  time = 251   
 10/200   risk = 0.098  time = 458   
 15/200   risk = 0.072  time = 656   
 20/200   risk = 0.056  time = 855   
 25/200   risk = 0.046  time = 1053   
 30/200   risk = 0.039  time = 1256   
 35/200   risk = 0.034  time = 1457   
 40/200   risk = 0.031  time = 1725   
 45/200   risk = 0.029  time = 1957   
 50/200   risk = 0.028  time = 2200   
 55/200   risk = 0.027  time = 2416   
 60/200   risk = 0.026  time = 2636   
 65/200   risk = 0.025  time = 2850   
 70/200   risk = 0.025  time = 3068   
 75/200   risk = 0.024  time = 3268   
 80/200   risk = 0.024  time = 3462   
 85/200   risk = 0.024  time = 3653   
 90/200   risk = 0.024  time = 3844   
 95/200   risk = 0.023  time = 4036   
100/200   risk = 0.023  time = 4229   
105/200   risk = 0.023  time = 4422   
110/200   risk = 0.023  time = 4615   
115/200   risk = 0.023  time = 4810   
120/200   risk = 0.023  time = 5010   
125/200   risk = 0.022  time = 5226   
130/200   risk = 0.022  time = 5460   
135/200   risk = 0.022  time = 5671   
140/200   risk = 0.022  time = 5909   
145/200   risk = 0.022  time = 6126   
150/200   risk = 0.022  time = 6344   
155/200   risk = 0.022  time = 6561   
160/200   risk = 0.022  time = 6783   
165/200   risk = 0.022  time = 7003   
170/200   risk = 0.022  time = 7223   
175/200   risk = 0.022  time = 7444   
180/200   risk = 0.022  time = 7666   
185/200   risk = 0.022  time = 7889   
190/200   risk = 0.022  time = 8115   
195/200   risk = 0.022  time = 8341   
200/200   risk = 0.022  time = 8567   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=7229]
### [bt]: Calculation finished!
