### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5673]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5673 (seed = 37088) ...
  1/200   risk = 0.26  time = 0   
  5/200   risk = 0.19  time = 94   
 10/200   risk = 0.13  time = 153   
 15/200   risk = 0.092  time = 206   
 20/200   risk = 0.068  time = 262   
 25/200   risk = 0.052  time = 316   
 30/200   risk = 0.042  time = 371   
 35/200   risk = 0.035  time = 428   
 40/200   risk = 0.031  time = 487   
 45/200   risk = 0.028  time = 545   
 50/200   risk = 0.026  time = 607   
 55/200   risk = 0.024  time = 672   
 60/200   risk = 0.023  time = 740   
 65/200   risk = 0.023  time = 805   
 70/200   risk = 0.022  time = 867   
 75/200   risk = 0.022  time = 929   
 80/200   risk = 0.022  time = 992   
 85/200   risk = 0.021  time = 1055   
 90/200   risk = 0.021  time = 1119   
 95/200   risk = 0.021  time = 1183   
100/200   risk = 0.021  time = 1248   
105/200   risk = 0.021  time = 1315   
110/200   risk = 0.021  time = 1382   
115/200   risk = 0.021  time = 1449   
120/200   risk = 0.021  time = 1517   
125/200   risk = 0.021  time = 1585   
130/200   risk = 0.021  time = 1656   
135/200   risk = 0.021  time = 1728   
140/200   risk = 0.021  time = 1799   
145/200   risk = 0.021  time = 1895   
150/200   risk = 0.021  time = 2005   
155/200   risk = 0.021  time = 2111   
160/200   risk = 0.021  time = 2218   
165/200   risk = 0.021  time = 2331   
170/200   risk = 0.021  time = 2448   
175/200   risk = 0.021  time = 2570   
180/200   risk = 0.021  time = 2678   
185/200   risk = 0.02  time = 2771   
190/200   risk = 0.02  time = 2885   
195/200   risk = 0.02  time = 2986   
200/200   risk = 0.02  time = 3084   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=5673]
### [bt]: Calculation finished!
