### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=3423]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 3423 (seed = 34838) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.23  time = 1642   
 10/200   risk = 0.2  time = 3482   
 15/200   risk = 0.17  time = 5315   
 20/200   risk = 0.15  time = 7170   
 25/200   risk = 0.13  time = 8981   
 30/200   risk = 0.12  time = 10934   
 35/200   risk = 0.11  time = 12822   
 40/200   risk = 0.11  time = 14698   
 45/200   risk = 0.1  time = 16568   
 50/200   risk = 0.097  time = 18537   
 55/200   risk = 0.094  time = 20428   
 60/200   risk = 0.091  time = 22364   
 65/200   risk = 0.088  time = 24135   
 70/200   risk = 0.087  time = 25877   
 75/200   risk = 0.085  time = 27805   
 80/200   risk = 0.084  time = 29648   
 85/200   risk = 0.083  time = 31512   
 90/200   risk = 0.082  time = 33261   
 95/200   risk = 0.081  time = 35027   
100/200   risk = 0.081  time = 36871   
105/200   risk = 0.08  time = 38641   
110/200   risk = 0.08  time = 40552   
115/200   risk = 0.08  time = 42413   
120/200   risk = 0.079  time = 44251   
125/200   risk = 0.079  time = 46168   
130/200   risk = 0.079  time = 48028   
135/200   risk = 0.079  time = 49877   
140/200   risk = 0.078  time = 51724   
145/200   risk = 0.078  time = 53568   
150/200   risk = 0.078  time = 55507   
155/200   risk = 0.078  time = 57376   
160/200   risk = 0.078  time = 59222   
165/200   risk = 0.078  time = 61459   
170/200   risk = 0.078  time = 63572   
175/200   risk = 0.078  time = 65636   
180/200   risk = 0.077  time = 67490   
185/200   risk = 0.077  time = 69290   
190/200   risk = 0.077  time = 71255   
195/200   risk = 0.077  time = 73061   
200/200   risk = 0.077  time = 74892   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.077


### [bt]: Job terminated successfully [batchtools job.id=3423]
### [bt]: Calculation finished!
