### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=4157]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 4157 (seed = 35572) ...
  1/200   risk = 0.19  time = 0   
  5/200   risk = 0.15  time = 242   
 10/200   risk = 0.11  time = 410   
 15/200   risk = 0.081  time = 559   
 20/200   risk = 0.064  time = 711   
 25/200   risk = 0.053  time = 861   
 30/200   risk = 0.045  time = 1029   
 35/200   risk = 0.04  time = 1183   
 40/200   risk = 0.037  time = 1354   
 45/200   risk = 0.034  time = 1512   
 50/200   risk = 0.032  time = 1667   
 55/200   risk = 0.031  time = 1858   
 60/200   risk = 0.03  time = 2034   
 65/200   risk = 0.029  time = 2215   
 70/200   risk = 0.028  time = 2459   
 75/200   risk = 0.028  time = 2676   
 80/200   risk = 0.027  time = 2867   
 85/200   risk = 0.027  time = 3051   
 90/200   risk = 0.027  time = 3234   
 95/200   risk = 0.026  time = 3416   
100/200   risk = 0.026  time = 3600   
105/200   risk = 0.026  time = 3785   
110/200   risk = 0.026  time = 3973   
115/200   risk = 0.026  time = 4160   
120/200   risk = 0.025  time = 4346   
125/200   risk = 0.025  time = 4533   
130/200   risk = 0.025  time = 4726   
135/200   risk = 0.025  time = 4907   
140/200   risk = 0.025  time = 5085   
145/200   risk = 0.025  time = 5264   
150/200   risk = 0.025  time = 5447   
155/200   risk = 0.025  time = 5648   
160/200   risk = 0.025  time = 5850   
165/200   risk = 0.024  time = 6072   
170/200   risk = 0.024  time = 6302   
175/200   risk = 0.024  time = 6534   
180/200   risk = 0.024  time = 6752   
185/200   risk = 0.024  time = 6970   
190/200   risk = 0.024  time = 7240   
195/200   risk = 0.024  time = 7592   
200/200   risk = 0.024  time = 7833   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.024


### [bt]: Job terminated successfully [batchtools job.id=4157]
### [bt]: Calculation finished!
