### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6372]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6372 (seed = 37787) ...
  1/200   risk = 0.23  time = 0   
  5/200   risk = 0.16  time = 16146   
 10/200   risk = 0.11  time = 30117   
 15/200   risk = 0.081  time = 43773   
 20/200   risk = 0.061  time = 55784   
 25/200   risk = 0.049  time = 67479   
 30/200   risk = 0.041  time = 79965   
 35/200   risk = 0.036  time = 92286   
 40/200   risk = 0.032  time = 105170   
 45/200   risk = 0.03  time = 116626   
 50/200   risk = 0.029  time = 129144   
 55/200   risk = 0.028  time = 140627   
 60/200   risk = 0.027  time = 149082   
 65/200   risk = 0.027  time = 158262   
 70/200   risk = 0.026  time = 172167   
 75/200   risk = 0.026  time = 180858   
 80/200   risk = 0.026  time = 189270   
 85/200   risk = 0.025  time = 196572   
 90/200   risk = 0.025  time = 204566   
 95/200   risk = 0.025  time = 211603   
100/200   risk = 0.025  time = 219825   
105/200   risk = 0.025  time = 227414   
110/200   risk = 0.025  time = 235523   
115/200   risk = 0.024  time = 243047   
120/200   risk = 0.024  time = 256738   
125/200   risk = 0.024  time = 263595   
130/200   risk = 0.024  time = 272001   
135/200   risk = 0.024  time = 279694   
140/200   risk = 0.024  time = 287990   
145/200   risk = 0.024  time = 295439   
150/200   risk = 0.024  time = 304301   
155/200   risk = 0.024  time = 318359   
160/200   risk = 0.023  time = 372496   
165/200   risk = 0.023  time = 380405   
170/200   risk = 0.023  time = 389382   
175/200   risk = 0.023  time = 398929   
180/200   risk = 0.023  time = 408913   
185/200   risk = 0.023  time = 418272   
190/200   risk = 0.023  time = 427802   
195/200   risk = 0.023  time = 437139   
200/200   risk = 0.023  time = 445758   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.023


### [bt]: Job terminated successfully [batchtools job.id=6372]
### [bt]: Calculation finished!
