### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9404]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9404 (seed = 40819) ...
  1/200   risk = 0.12  time = 0   
  5/200   risk = 0.089  time = 1558   
 10/200   risk = 0.064  time = 3429   
 15/200   risk = 0.049  time = 5286   
 20/200   risk = 0.039  time = 7156   
 25/200   risk = 0.033  time = 9018   
 30/200   risk = 0.029  time = 10892   
 35/200   risk = 0.027  time = 12757   
 40/200   risk = 0.025  time = 14629   
 45/200   risk = 0.024  time = 16495   
 50/200   risk = 0.023  time = 18367   
 55/200   risk = 0.023  time = 20245   
 60/200   risk = 0.022  time = 22103   
 65/200   risk = 0.022  time = 23998   
 70/200   risk = 0.022  time = 25867   
 75/200   risk = 0.022  time = 27743   
 80/200   risk = 0.022  time = 29640   
 85/200   risk = 0.021  time = 31528   
 90/200   risk = 0.021  time = 33410   
 95/200   risk = 0.021  time = 35287   
100/200   risk = 0.021  time = 37168   
105/200   risk = 0.021  time = 39041   
110/200   risk = 0.021  time = 40932   
115/200   risk = 0.021  time = 42810   
120/200   risk = 0.021  time = 44717   
125/200   risk = 0.021  time = 46617   
130/200   risk = 0.021  time = 48510   
135/200   risk = 0.021  time = 50410   
140/200   risk = 0.02  time = 52304   
145/200   risk = 0.02  time = 54194   
150/200   risk = 0.02  time = 56069   
155/200   risk = 0.02  time = 57966   
160/200   risk = 0.02  time = 59853   
165/200   risk = 0.02  time = 61733   
170/200   risk = 0.02  time = 63640   
175/200   risk = 0.02  time = 65529   
180/200   risk = 0.02  time = 67418   
185/200   risk = 0.02  time = 69305   
190/200   risk = 0.02  time = 71204   
195/200   risk = 0.02  time = 73232   
200/200   risk = 0.02  time = 75200   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=9404]
### [bt]: Calculation finished!
