### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=4413]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 4413 (seed = 35828) ...
  1/200   risk = 0.14  time = 0   
  5/200   risk = 0.11  time = 180   
 10/200   risk = 0.077  time = 356   
 15/200   risk = 0.058  time = 521   
 20/200   risk = 0.045  time = 688   
 25/200   risk = 0.037  time = 855   
 30/200   risk = 0.032  time = 1021   
 35/200   risk = 0.028  time = 1206   
 40/200   risk = 0.025  time = 1392   
 45/200   risk = 0.024  time = 1566   
 50/200   risk = 0.022  time = 1745   
 55/200   risk = 0.021  time = 1921   
 60/200   risk = 0.021  time = 2100   
 65/200   risk = 0.02  time = 2282   
 70/200   risk = 0.02  time = 2460   
 75/200   risk = 0.02  time = 2639   
 80/200   risk = 0.019  time = 2819   
 85/200   risk = 0.019  time = 2999   
 90/200   risk = 0.019  time = 3181   
 95/200   risk = 0.019  time = 3379   
100/200   risk = 0.019  time = 3569   
105/200   risk = 0.019  time = 3760   
110/200   risk = 0.019  time = 3952   
115/200   risk = 0.019  time = 4142   
120/200   risk = 0.019  time = 4335   
125/200   risk = 0.018  time = 4546   
130/200   risk = 0.018  time = 4739   
135/200   risk = 0.018  time = 4931   
140/200   risk = 0.018  time = 5122   
145/200   risk = 0.018  time = 5314   
150/200   risk = 0.018  time = 5506   
155/200   risk = 0.018  time = 5700   
160/200   risk = 0.018  time = 5895   
165/200   risk = 0.018  time = 6092   
170/200   risk = 0.018  time = 6288   
175/200   risk = 0.018  time = 6485   
180/200   risk = 0.018  time = 6683   
185/200   risk = 0.018  time = 6881   
190/200   risk = 0.018  time = 7081   
195/200   risk = 0.018  time = 7281   
200/200   risk = 0.018  time = 7505   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.018


### [bt]: Job terminated successfully [batchtools job.id=4413]
### [bt]: Calculation finished!
