### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9346]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9346 (seed = 40761) ...
  1/200   risk = 0.13  time = 0   
  5/200   risk = 0.094  time = 633   
 10/200   risk = 0.068  time = 1306   
 15/200   risk = 0.052  time = 1958   
 20/200   risk = 0.042  time = 2646   
 25/200   risk = 0.035  time = 3344   
 30/200   risk = 0.031  time = 4033   
 35/200   risk = 0.028  time = 4716   
 40/200   risk = 0.027  time = 5460   
 45/200   risk = 0.025  time = 6137   
 50/200   risk = 0.025  time = 6783   
 55/200   risk = 0.024  time = 7420   
 60/200   risk = 0.024  time = 8062   
 65/200   risk = 0.023  time = 8731   
 70/200   risk = 0.023  time = 9439   
 75/200   risk = 0.023  time = 10129   
 80/200   risk = 0.023  time = 10792   
 85/200   risk = 0.022  time = 11466   
 90/200   risk = 0.022  time = 12128   
 95/200   risk = 0.022  time = 12763   
100/200   risk = 0.022  time = 13422   
105/200   risk = 0.022  time = 13837   
110/200   risk = 0.022  time = 14232   
115/200   risk = 0.022  time = 14630   
120/200   risk = 0.022  time = 15025   
125/200   risk = 0.022  time = 15422   
130/200   risk = 0.021  time = 15940   
135/200   risk = 0.021  time = 16425   
140/200   risk = 0.021  time = 16938   
145/200   risk = 0.021  time = 17377   
150/200   risk = 0.021  time = 17781   
155/200   risk = 0.021  time = 18190   
160/200   risk = 0.021  time = 18599   
165/200   risk = 0.021  time = 19062   
170/200   risk = 0.021  time = 19528   
175/200   risk = 0.021  time = 19956   
180/200   risk = 0.021  time = 20348   
185/200   risk = 0.021  time = 20763   
190/200   risk = 0.021  time = 21172   
195/200   risk = 0.021  time = 21581   
200/200   risk = 0.021  time = 21992   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=9346]
### [bt]: Calculation finished!
