### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=4088]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 4088 (seed = 35503) ...
  1/200   risk = 0.18  time = 0   
  5/200   risk = 0.14  time = 187   
 10/200   risk = 0.099  time = 329   
 15/200   risk = 0.075  time = 448   
 20/200   risk = 0.06  time = 572   
 25/200   risk = 0.05  time = 703   
 30/200   risk = 0.043  time = 833   
 35/200   risk = 0.038  time = 955   
 40/200   risk = 0.035  time = 1089   
 45/200   risk = 0.033  time = 1223   
 50/200   risk = 0.031  time = 1363   
 55/200   risk = 0.03  time = 1495   
 60/200   risk = 0.029  time = 1624   
 65/200   risk = 0.029  time = 1767   
 70/200   risk = 0.028  time = 1891   
 75/200   risk = 0.027  time = 2016   
 80/200   risk = 0.027  time = 2142   
 85/200   risk = 0.027  time = 2271   
 90/200   risk = 0.027  time = 2400   
 95/200   risk = 0.026  time = 2531   
100/200   risk = 0.026  time = 2663   
105/200   risk = 0.026  time = 2798   
110/200   risk = 0.026  time = 2930   
115/200   risk = 0.026  time = 3099   
120/200   risk = 0.025  time = 3238   
125/200   risk = 0.025  time = 3375   
130/200   risk = 0.025  time = 3522   
135/200   risk = 0.025  time = 3670   
140/200   risk = 0.025  time = 3811   
145/200   risk = 0.025  time = 3953   
150/200   risk = 0.025  time = 4094   
155/200   risk = 0.025  time = 4239   
160/200   risk = 0.025  time = 4383   
165/200   risk = 0.025  time = 4540   
170/200   risk = 0.024  time = 4693   
175/200   risk = 0.024  time = 4838   
180/200   risk = 0.024  time = 4995   
185/200   risk = 0.024  time = 5146   
190/200   risk = 0.024  time = 5310   
195/200   risk = 0.024  time = 5477   
200/200   risk = 0.024  time = 5632   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.024


### [bt]: Job terminated successfully [batchtools job.id=4088]
### [bt]: Calculation finished!
