### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5609]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5609 (seed = 37024) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.2  time = 188   
 10/200   risk = 0.14  time = 366   
 15/200   risk = 0.1  time = 517   
 20/200   risk = 0.074  time = 666   
 25/200   risk = 0.057  time = 816   
 30/200   risk = 0.046  time = 973   
 35/200   risk = 0.039  time = 1146   
 40/200   risk = 0.034  time = 1307   
 45/200   risk = 0.031  time = 1470   
 50/200   risk = 0.029  time = 1637   
 55/200   risk = 0.027  time = 1801   
 60/200   risk = 0.026  time = 1963   
 65/200   risk = 0.025  time = 2140   
 70/200   risk = 0.024  time = 2318   
 75/200   risk = 0.024  time = 2475   
 80/200   risk = 0.024  time = 2633   
 85/200   risk = 0.023  time = 2799   
 90/200   risk = 0.023  time = 2982   
 95/200   risk = 0.023  time = 3149   
100/200   risk = 0.023  time = 3310   
105/200   risk = 0.023  time = 3468   
110/200   risk = 0.023  time = 3627   
115/200   risk = 0.023  time = 3786   
120/200   risk = 0.023  time = 3946   
125/200   risk = 0.023  time = 4129   
130/200   risk = 0.023  time = 4303   
135/200   risk = 0.023  time = 4488   
140/200   risk = 0.022  time = 4664   
145/200   risk = 0.022  time = 4839   
150/200   risk = 0.022  time = 5028   
155/200   risk = 0.022  time = 5407   
160/200   risk = 0.022  time = 5587   
165/200   risk = 0.022  time = 5764   
170/200   risk = 0.022  time = 5941   
175/200   risk = 0.022  time = 6121   
180/200   risk = 0.022  time = 6332   
185/200   risk = 0.022  time = 6515   
190/200   risk = 0.022  time = 6695   
195/200   risk = 0.022  time = 6875   
200/200   risk = 0.022  time = 7056   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=5609]
### [bt]: Calculation finished!
