### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=13084]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 13084 (seed = 44499) ...
  1/200   risk = 0.17  time = 0   
  5/200   risk = 0.12  time = 298   
 10/200   risk = 0.084  time = 533   
 15/200   risk = 0.06  time = 761   
 20/200   risk = 0.045  time = 990   
 25/200   risk = 0.036  time = 1226   
 30/200   risk = 0.031  time = 1462   
 35/200   risk = 0.028  time = 1704   
 40/200   risk = 0.025  time = 1953   
 45/200   risk = 0.024  time = 2181   
 50/200   risk = 0.023  time = 2415   
 55/200   risk = 0.023  time = 2685   
 60/200   risk = 0.022  time = 2922   
 65/200   risk = 0.022  time = 3157   
 70/200   risk = 0.022  time = 3386   
 75/200   risk = 0.022  time = 3618   
 80/200   risk = 0.022  time = 3849   
 85/200   risk = 0.022  time = 4094   
 90/200   risk = 0.022  time = 4368   
 95/200   risk = 0.022  time = 4606   
100/200   risk = 0.022  time = 4842   
105/200   risk = 0.022  time = 5079   
110/200   risk = 0.022  time = 5315   
115/200   risk = 0.022  time = 5553   
120/200   risk = 0.021  time = 5793   
125/200   risk = 0.021  time = 6040   
130/200   risk = 0.021  time = 6285   
135/200   risk = 0.021  time = 6528   
140/200   risk = 0.021  time = 6769   
145/200   risk = 0.021  time = 7012   
150/200   risk = 0.021  time = 7256   
155/200   risk = 0.021  time = 7500   
160/200   risk = 0.021  time = 7744   
165/200   risk = 0.021  time = 7996   
170/200   risk = 0.021  time = 8241   
175/200   risk = 0.021  time = 8486   
180/200   risk = 0.021  time = 8739   
185/200   risk = 0.021  time = 8988   
190/200   risk = 0.021  time = 9235   
195/200   risk = 0.021  time = 9524   
200/200   risk = 0.021  time = 9785   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=13084]
### [bt]: Calculation finished!
